reward,loss,ep
127.90281329923273,18.660507594714243,1
127.93350383631713,14.740810507594995,2
127.85677749360613,12.167896247170335,3
127.57544757033247,13.266235539176389,4
127.85166240409207,9.339894877040049,5
127.88746803069054,6.103678639345543,6
127.9079283887468,6.509348299781552,7
127.83631713554988,5.0436183461256245,8
127.94373401534527,3.8463548339379843,9
127.86189258312021,2.76759983503374,10
127.89769820971867,2.602121397305579,11
127.91815856777494,2.754049434660455,12
127.8056265984655,3.0291398768467293,13
127.87723785166241,2.9629066430921336,14
127.79539641943735,2.668171939477183,15
127.89769820971868,2.640702753495093,16
127.88235294117649,3.153233444269154,17
127.93861892583121,3.276496892707385,18
127.67774936061379,2.960676816335818,19
127.85166240409207,2.843507148557937,20
127.74936061381074,2.4672042369644442,21
127.83631713554988,2.687028377598839,22
127.90792838874681,2.604487138287519,23
127.78005115089513,3.134220941522415,24
127.9693094629156,3.0110935931344796,25
127.74936061381072,2.5216757983897726,26
127.75447570332481,3.4048094745920223,27
127.81585677749362,3.3611586753261284,28
127.93861892583121,2.8383875354561905,29
127.86700767263426,3.1683528160990853,30
127.85166240409207,2.990742510926706,31
127.80051150895142,3.7607544082509614,32
127.87723785166241,2.620957727519364,33
127.94373401534527,2.337674945371807,34
127.97442455242967,2.5238477817065643,35
127.95907928388746,2.2837342015196107,36
127.88235294117645,2.9463972138558754,37
127.53964194373403,2.794764732077244,38
127.96419437340153,2.7997650602398627,39
127.79539641943734,2.508138364268906,40
127.91304347826087,2.0009294769711414,41
127.81585677749361,2.6852865371360144,42
127.82097186700769,2.9864439532257534,43
127.86700767263426,2.591599579445308,44
127.72890025575448,2.209808326153621,45
127.92838874680305,2.4374948317749463,46
127.81074168797954,2.564452761295326,47
127.9846547314578,2.133798103273878,48
127.81585677749361,2.880118783556306,49
127.846547314578,2.6181835685945916,50
127.69309462915602,3.1336222511585166,51
127.64194373401534,3.3081694427546195,52
127.89769820971865,2.8259393735287337,53
127.73401534526853,2.4500088955543298,54
127.72890025575448,2.620335673052528,55
127.83631713554986,2.4133157010095934,56
127.87212276214835,2.5187049901382883,57
127.67263427109975,3.300929373078994,58
127.94884910485933,2.3979138528337707,59
127.85166240409208,2.387951208625762,60
127.88746803069054,2.592192008538104,61
127.846547314578,2.9542101562662513,62
127.85166240409208,2.589531000630211,63
127.92838874680308,3.089136368640464,64
127.72378516624038,1.8217977392623872,65
127.80051150895139,2.031596882481977,66
127.8005115089514,1.9894923999976948,67
127.9539641943734,2.6086320792473168,68
127.91304347826087,1.9572890303014587,69
127.75959079283889,1.8059094021959918,70
127.91304347826086,1.3433059323931125,71
127.81074168797956,2.7249395046549885,72
127.89258312020459,3.0756908129608065,73
127.85166240409207,2.2025636442114984,74
127.75447570332481,1.8869104592819734,75
127.77493606138107,2.1407104015728886,76
127.68286445012787,2.218255311245385,77
127.8005115089514,2.355325245979196,78
127.83631713554988,2.261035198259934,79
127.8312020460358,2.7293720541204993,80
127.87212276214834,2.354999853556633,81
127.82097186700769,2.5035740455442164,82
127.8772378516624,1.9390167271860879,83
127.94884910485935,2.077620018058012,84
127.9693094629156,2.5281436294634188,85
127.88746803069054,2.410827011240327,86
127.87212276214834,2.1788179626544086,87
127.94373401534527,1.703940132960346,88
127.87723785166241,2.106904962726309,89
127.83631713554986,2.0863821365267023,90
127.94373401534526,3.1076247394519845,91
127.86700767263426,2.2180701294275424,92
127.95396419437341,3.057804034264958,93
127.91304347826087,2.717318738417161,94
127.8772378516624,1.8751612023125939,95
127.87212276214834,2.7068162907150124,96
127.82608695652173,2.0848847848311145,97
127.87212276214834,2.2375887198417894,98
127.88746803069054,2.1473512542557263,99
127.76470588235293,1.7535873297683522,100
127.96419437340153,1.4308042169545425,101
127.71867007672633,2.5709143601305926,102
127.86700767263427,2.2844482727233557,103
127.68797953964192,2.212083838463073,104
127.89258312020459,2.383005666580266,105
127.8618925831202,2.3043494065095707,106
127.90792838874678,2.375231548704563,107
127.90281329923273,2.523724462565677,108
127.9693094629156,2.5892310735846142,109
127.87212276214835,2.1586986199494307,110
127.79028132992327,2.4661351563179443,111
127.68797953964196,2.1967669462864805,112
127.89769820971865,2.37754259374998,113
127.89769820971865,1.8736476557130985,114
127.79028132992329,2.0336698535127273,115
127.88235294117648,2.3554356559396186,116
127.88746803069056,2.058867311583739,117
127.7237851662404,2.7779677150804845,118
127.83631713554988,2.2764724734924315,119
127.8925831202046,2.521168627208022,120
127.91304347826086,1.8938581396554743,121
127.79539641943734,1.836330872921573,122
127.98976982097187,2.4215350758248637,123
127.79028132992327,1.6148085870739701,124
127.80562659846548,2.1362144568115613,125
127.83120204603583,2.077992870356039,126
127.96419437340153,1.3664994607973793,127
127.7544757033248,1.529231371320271,128
127.94373401534529,2.729078738610937,129
127.90281329923275,1.6628524031317946,130
127.83120204603578,2.368928418037528,131
