reward,loss,ep
139.93016759776535,15.372308170615398,1
139.91154562383613,23.871724097552104,2
139.84171322160148,19.765694347920842,3
139.82774674115458,14.73256874783985,4
139.9534450651769,12.842063581038243,5
139.95810055865923,17.86912019263011,6
139.98603351955308,15.180604224007718,7
139.93947858472995,7.956859839455698,8
139.81378026070766,9.211921720935305,9
139.9115456238361,7.209834407351257,10
139.91620111731842,13.029028161019331,11
139.9534450651769,9.22265776796202,12
139.98137802607076,5.014897111073484,13
139.83705772811916,9.114605012997773,14
139.89757914338918,6.955022936166639,15
139.87430167597765,6.420173908518634,16
139.96741154562383,5.966019126775224,17
139.90223463687153,8.697594987691804,18
139.9487895716946,8.125625152631722,19
139.9534450651769,4.8747352084783016,20
139.8975791433892,6.895811884757922,21
139.93016759776538,5.614244151428695,22
139.96741154562383,5.012701689300062,23
139.8882681564246,5.220803326607981,24
139.97206703910615,3.4838786598711096,25
139.76256983240225,6.900988891029236,26
140.0,5.549583412538167,27
139.84171322160145,5.276744190662008,28
139.93947858473,5.777002209650639,29
139.93016759776535,4.353098834778599,30
139.98603351955305,6.698661851445328,31
139.90223463687153,5.03333612504866,32
139.93947858472995,4.26714343259853,33
139.98603351955308,5.466147483741642,34
139.8836126629423,4.8377800343111215,35
139.8882681564246,4.983304886345708,36
139.96275605214154,5.512944661911323,37
139.9487895716946,4.264941378630121,38
139.92551210428303,3.924146633256939,39
139.99534450651768,5.466368252936834,40
140.0,5.134367334014212,41
139.93016759776538,4.622103795262076,42
139.79050279329607,5.177876887561504,43
140.0,5.055824252683492,44
139.8929236499069,4.852162765696406,45
139.90689013035382,3.665189081082519,46
139.92085661080074,5.002410872674535,47
139.9534450651769,3.6737781010134114,48
139.92551210428306,3.897141611158852,49
139.85102420856612,4.45321118968616,50
139.87895716945997,6.661826858772673,51
139.93947858473,5.103869013242296,52
139.98137802607076,4.0593247577156975,53
139.8975791433892,4.813450915009323,54
139.8556797020484,5.881522281769364,55
139.98603351955308,3.8359787166699615,56
140.0,5.64373777836808,57
139.96275605214151,3.641056860752179,58
139.9953445065177,3.4973465501792314,59
139.96275605214151,4.4509909558902105,60
139.91620111731845,4.903511484513338,61
139.92085661080074,4.52199370195608,62
140.0,4.742048516458993,63
139.88361266294228,4.830318271433968,64
139.91620111731845,3.3961100938790483,65
139.92085661080074,5.274814885533392,66
139.92085661080074,3.3373262246947437,67
139.86499068901304,4.497281578363582,68
139.9487895716946,4.96209327390204,69
139.82309124767227,4.17529690643829,70
139.93947858472995,4.510176287987492,71
139.9115456238361,4.699820750728662,72
139.98137802607076,2.863254162409073,73
139.99068901303536,3.70858483855208,74
139.9115456238361,3.0260955056406056,75
139.98603351955308,3.8007309643412848,76
139.9441340782123,2.737746011146221,77
139.87430167597765,4.077302824483529,78
139.97206703910615,4.440890810466551,79
139.84171322160148,4.196991977881043,80
139.9813780260708,3.36037636857536,81
139.91620111731842,4.166585560015807,82
139.99068901303536,3.266142286508,83
139.94878957169462,4.442944702215093,84
139.8324022346369,4.424994870266572,85
139.97206703910615,3.624175978153135,86
139.98603351955308,3.4104918625473837,87
139.99534450651768,3.916754220464781,88
139.8556797020484,3.871846660950385,89
139.9487895716946,3.8443360709015395,90
139.99068901303536,2.370071754600282,91
139.92085661080074,3.110320599680783,92
139.9487895716946,3.9122687660761786,93
139.95810055865923,3.4599730213276034,94
139.96741154562383,3.6627460952414417,95
139.9348230912477,2.545271398375899,96
139.98137802607076,3.8575810335888647,97
139.95810055865923,3.810105243062946,98
139.86033519553072,3.4472937001543356,99
140.0,3.601063434324993,100
140.0,4.197417339060742,101
139.98603351955308,2.9936266042280595,102
139.96741154562383,3.5910118575044963,103
139.90223463687153,3.1383566899726882,104
139.9534450651769,3.2661622511458486,105
139.92085661080074,2.6897831768942337,106
139.96275605214151,3.219957481652032,107
139.93947858472998,3.1064414455985485,108
139.91154562383613,3.0162700294165665,109
139.8882681564246,3.626088967533183,110
139.77188081936686,3.3857107066323224,111
139.8975791433892,2.932590602802917,112
139.98137802607076,3.00313564527929,113
139.92551210428303,3.0240076892483474,114
139.97206703910615,3.3806922621345112,115
139.92551210428303,3.6397141811161386,116
139.91620111731845,3.3972810958484363,117
140.0,3.425089516965937,118
140.0,3.1695225143262156,119
139.97206703910615,3.641016110665971,120
139.95344506517688,3.1300243909947403,121
139.86033519553072,3.2815159840890162,122
139.98137802607076,3.085555733246925,123
139.96275605214151,2.955548105018555,124
139.76722532588454,2.2635932011365516,125
140.0,2.7395437049364495,126
139.78584729981375,3.3543225654884363,127
139.93947858472998,3.6129234458688324,128
139.96741154562383,3.284157937881789,129
139.9441340782123,2.620370817503725,130
139.90689013035382,3.2062680930658876,131
139.95810055865923,2.6354274784420344,132
139.9441340782123,2.5898858757580183,133
139.9487895716946,2.612977981711321,134
139.96275605214151,3.2885165857730354,135
139.99068901303536,3.0734921967399944,136
139.91620111731845,2.7819675005286335,137
139.96741154562383,3.0477276030067455,138
139.96741154562383,2.98903156935611,139
139.99068901303536,2.3652486414842393,140
139.75791433891993,2.1794647010256885,141
139.9441340782123,3.5712809344119867,142
139.9441340782123,3.4400555006876963,143
139.96275605214151,2.3468407547659274,144
139.6973929236499,2.9208605768207825,145
139.93482309124767,2.5673493149790976,146
139.92551210428303,2.567391078822986,147
139.9487895716946,2.5391439615335067,148
139.93482309124767,2.465127563831235,149
139.93016759776535,2.768714747560571,150
140.0,3.252332299850355,151
139.78584729981378,2.7657861775228425,152
140.0,2.2721128494085767,153
139.97672253258844,1.8962108503800654,154
139.86499068901304,3.189377126738025,155
139.99534450651768,2.441926321348541,156
139.9487895716946,1.7145442816323166,157
139.96741154562383,2.4521829882820514,158
139.9813780260708,2.385555374643294,159
139.93947858472998,2.464196825989371,160
139.88361266294226,3.1509690525583434,161
140.0,1.9296161894436907,162
139.95810055865923,2.8728944157139336,163
139.9348230912477,2.4476608063905023,164
139.92551210428303,3.240845737918301,165
139.92085661080074,2.476883949780383,166
139.97672253258847,2.4662136312611738,167
139.97672253258847,2.268663841276482,168
139.92551210428303,3.3380828820324933,169
139.83705772811916,2.721762079648441,170
139.85102420856612,3.258689726087807,171
139.92085661080074,1.6424426608779454,172
139.91620111731845,3.2056436668539035,173
139.94413407821227,2.683898350512513,174
140.0,2.337278835905959,175
139.8929236499069,2.113057581142765,176
139.86499068901304,2.2840697455604486,177
139.8370577281192,2.621209971232564,178
139.93016759776538,2.208134257833909,179
139.8556797020484,2.2110536695234426,180
139.97672253258844,2.3463908929026016,181
139.87430167597765,2.8650394948362736,182
140.0,2.7329422443168263,183
139.96275605214151,2.573963037528502,184
139.93947858472998,3.2570861230189125,185
139.91620111731842,2.8917280535486305,186
140.0,2.189908679338888,187
139.92085661080074,2.550980107127101,188
139.99534450651768,2.495344172566654,189
139.93482309124767,2.8170458031064642,190
139.98603351955308,2.830933874257718,191
139.91620111731842,2.120053611058642,192
139.9487895716946,2.383310435745241,193
139.92085661080074,2.4999915065662144,194
139.90689013035382,2.3221707626520027,195
139.93016759776535,3.2090816498808796,196
139.93947858472995,1.7465614102626421,197
139.93947858472998,2.1936900322666557,198
139.9487895716946,2.470289655051899,199
139.96741154562383,2.8684113831865106,200
139.9441340782123,3.3190355038732173,201
139.91154562383613,2.633218770528975,202
139.97206703910615,3.16064064668231,203
139.98603351955308,2.7268383573736186,204
139.95344506517688,3.0965020756408537,205
139.96741154562383,2.211242951593941,206
139.95810055865923,1.7320700587907853,207
139.89757914338918,2.300487647265417,208
139.89757914338918,2.2951580087911245,209
139.91620111731845,2.8260465697294737,210
140.0,2.3535641787939365,211
139.8370577281192,2.3665081479617376,212
139.97672253258844,2.667314612893525,213
139.79050279329607,2.2599586455274387,214
139.88826815642457,1.6890773410698747,215
139.94413407821227,2.6526976290208255,216
139.92551210428306,1.922460644210632,217
139.9441340782123,2.6627716982890552,218
139.9534450651769,2.747380748695763,219
139.89292364990692,2.2216749902238786,220
139.88361266294226,1.9542765939667315,221
139.96741154562383,2.9108512455830713,222
139.97672253258844,2.3195336187109343,223
139.7905027932961,2.1945248475576826,224
139.9487895716946,1.8730312420056028,225
139.98603351955308,1.9082016044473726,226
139.92085661080074,2.082808847130737,227
139.85102420856612,2.3576746009640197,228
139.9441340782123,2.165153103681123,229
139.95810055865923,1.9367723701184352,230
139.9441340782123,2.0678276664308655,231
139.95344506517694,1.9820225409698826,232
139.9022346368715,1.6256365997743094,233
139.97672253258844,2.0368217338685817,234
139.86033519553072,2.32730184307733,235
139.88826815642457,2.2186101953199127,236
139.9534450651769,1.747616862890562,237
139.9487895716946,2.0631696157445822,238
139.96275605214154,2.083389930209119,239
139.96741154562383,2.198858526832085,240
139.91154562383613,2.1534708495417547,241
139.8975791433892,1.8453045562518295,242
139.86033519553075,2.628851344468002,243
139.88826815642457,2.645356086410384,244
139.9534450651769,1.9370357121296453,245
139.9581005586592,2.049760622306523,246
139.82774674115456,2.0453707508161005,247
139.9022346368715,2.47105802275968,248
139.98603351955308,2.4662717868129063,249
139.93016759776535,2.571794618978862,250
139.87430167597765,2.026811746670602,251
140.0,2.12408371673777,252
139.97672253258847,1.8705560543316133,253
139.99068901303536,2.5160707081877938,254
139.91154562383613,1.6008728987194318,255
139.96275605214151,1.9059535485989667,256
139.9534450651769,2.0585088192888383,257
139.96275605214151,2.2875327011638946,258
139.83240223463685,2.1098072201056635,259
139.96275605214151,1.724502920565194,260
139.88361266294228,1.9663183392720853,261
139.8975791433892,1.829917172806375,262
139.91620111731845,2.033094253082311,263
140.0,2.76724941978846,264
140.0,2.180456805794424,265
139.9487895716946,1.5852950697809383,266
139.9534450651769,2.7375118854987686,267
139.96275605214151,1.9743389781140976,268
139.86033519553072,2.01087419760803,269
139.8929236499069,2.051070998167333,270
139.9441340782123,1.7303103954745385,271
139.97672253258844,1.911777806872548,272
139.79515828677842,2.3311815973702577,273
139.84636871508377,2.220254664611211,274
139.9441340782123,1.645128854035212,275
139.96741154562383,1.8185220770681279,276
140.0,1.7211695993796665,277
139.9441340782123,2.490400960822264,278
139.8370577281192,1.7642803185066718,279
139.97672253258844,2.4593275318140746,280
139.8603351955307,1.6318901077352763,281
139.9487895716946,2.061102004139588,282
139.86964618249536,2.157732673734177,283
139.85102420856612,2.112642246263736,284
139.85567970204843,1.9277242049037933,285
139.96275605214154,2.1902985264069237,286
139.91154562383613,1.8749334682669505,287
139.97206703910615,2.3820070746342976,288
139.82774674115456,1.7076346332853543,289
139.96275605214151,2.0293973907739997,290
139.97206703910618,1.6139095194163604,291
139.90223463687153,1.9902518149902189,292
139.80912476722534,1.7654478836183933,293
139.77653631284917,1.845962857180694,294
139.98137802607076,1.5106460033431606,295
139.85102420856612,1.9637398862785864,296
140.0,1.7384568802962075,297
139.96741154562383,2.215855087855579,298
139.86033519553072,1.9991830670396096,299
139.9581005586592,1.9438403439348408,300
139.90689013035382,2.1896510422216946,301
139.97672253258847,2.1117765745468904,302
139.93947858472995,2.1340377393464927,303
139.9022346368715,1.7076258525166308,304
139.9487895716946,1.4759333748008798,305
139.98603351955308,1.9157750809001817,306
140.0,2.0998908751211944,307
140.0,2.165523894239419,308
139.81843575418998,2.2085058374881257,309
139.97206703910615,2.1200376474308675,310
139.8929236499069,1.4885247563160315,311
139.95810055865923,1.8537424153832642,312
139.9441340782123,2.14416101001034,313
140.0,1.9286779532871294,314
139.8975791433892,2.07494831178192,315
140.0,1.7211863969683674,316
139.9534450651769,1.9735804286488134,317
139.93016759776538,1.7270654168858812,318
139.91154562383613,1.953391308488574,319
140.0,2.3330817863871234,320
139.9022346368715,1.9217073372996867,321
139.98137802607076,1.7379054119737016,322
139.8929236499069,1.5663385188156476,323
139.96275605214151,1.3801534555944124,324
139.98603351955308,1.7059468643043232,325
139.93947858472998,1.608651385272801,326
139.93016759776538,1.7789526605764205,327
139.83240223463687,1.6515104112341803,328
139.95810055865923,2.187520702963821,329
139.9441340782123,2.3417196961996507,330
139.82309124767227,1.7684901195677143,331
139.93947858472998,2.0976254473741682,332
139.93016759776535,2.183523883432492,333
139.89757914338918,1.584742323528173,334
139.87895716946,1.5641599128654484,335
139.91620111731845,1.7313540664388012,336
139.82309124767224,1.613605009577236,337
139.96741154562383,1.6279768854446413,338
139.96275605214154,1.96258960436834,339
139.93482309124767,2.1532131653897952,340
139.89292364990686,2.0764555057327803,341
139.96741154562383,1.9938465361223885,342
139.98603351955308,2.076471832681519,343
139.8882681564246,1.379799122477032,344
139.93947858472998,1.4036333285796883,345
139.80446927374305,1.7972393803184648,346
139.97206703910615,1.354831952198651,347
139.86964618249533,1.4889428143738948,348
139.8556797020484,1.7718265054205649,349
139.92551210428306,1.414424269810246,350
139.92551210428306,1.7636210755129524,351
139.93947858472995,2.0220991258858363,352
139.96275605214151,1.8120229856222472,353
139.98603351955308,1.9146144084021324,354
139.92085661080074,1.9308755333204066,355
139.91620111731842,1.6617855984810466,356
139.9813780260708,1.236123278407014,357
139.95810055865923,1.5228189049376437,358
139.88361266294228,1.5094377646313313,359
140.0,2.357120878148552,360
139.93947858473,2.2355518996823625,361
140.0,2.0056179271616372,362
139.93016759776538,1.9042060613165512,363
139.91620111731845,1.6241431160421,364
139.9487895716946,1.5738647314588614,365
139.87895716945997,1.7880060225684506,366
139.96741154562383,2.104288586594212,367
139.9487895716946,1.656417442078098,368
139.9487895716946,1.7581548702168313,369
139.9115456238361,1.601441320323174,370
139.9487895716946,1.4954397316838035,371
139.9487895716946,1.9723472117417042,372
139.96275605214151,1.9998961965943631,373
139.8929236499069,1.79922910866635,374
139.9487895716946,1.4399340816920758,375
139.95810055865923,1.5903689222332331,376
139.96275605214151,1.4100607584865763,377
139.99068901303536,1.4341548143846816,378
139.88361266294226,1.4587875455340331,379
139.8882681564246,1.5673499615223463,380
139.96741154562383,1.9259450491216348,381
139.89757914338918,2.090857428326622,382
139.85102420856612,1.5527832809961573,383
139.93947858472998,1.5465166812871431,384
139.92551210428303,1.6350906843569928,385
139.86033519553072,1.3345147204545713,386
139.9441340782123,1.735964468321934,387
139.91620111731845,1.461619434499591,388
139.9115456238361,1.3544769209993013,389
139.97672253258844,1.6823502550750493,390
140.0,1.7361485359604454,391
139.9115456238361,1.8575948698770277,392
139.9487895716946,1.9094132581996144,393
139.9441340782123,1.459886738586275,394
139.93947858472998,1.6825449177547183,395
139.99534450651768,1.159817156643644,396
139.91620111731842,1.4256924353646618,397
139.92551210428306,1.5539480547117241,398
139.9487895716946,1.595704048605778,399
139.97672253258844,1.5782622603951848,400
139.9534450651769,1.6118975170688938,401
139.92085661080074,1.6583932962930397,402
139.82774674115456,1.5482507199790438,403
139.90689013035382,1.4552005051512076,404
139.88361266294228,1.834724422434685,405
139.95344506517688,1.2448609005663371,406
139.97672253258844,1.4524693982752472,407
139.96741154562386,1.358198888149261,408
139.92085661080074,1.3413509822208192,409
139.93482309124767,1.475096131002955,410
139.88826815642457,1.6809418105453955,411
139.90689013035382,1.539089554356744,412
140.0,2.156841051919007,413
139.98603351955305,1.50736671964278,414
139.92085661080074,1.374568952591625,415
139.98137802607076,1.4187686169195977,416
139.98603351955308,1.4575602220969326,417
139.9441340782123,2.5389867212591803,418
139.9441340782123,1.4491365179869042,419
139.95810055865923,1.5661864551415285,420
139.8882681564246,1.8024250038036078,421
139.91154562383613,1.7319334743711188,422
139.8091247672253,1.220056297838219,423
139.9581005586592,1.8420220773633917,424
139.86499068901304,1.7655774889356917,425
139.93016759776538,1.8679617676790794,426
139.9534450651769,1.2820170585982036,427
139.95810055865923,1.4912337998601877,428
139.93016759776538,1.6562558045590317,429
139.88361266294226,1.5387691682924767,430
139.8463687150838,1.3912297162650045,431
139.97672253258844,1.5552486332438253,432
139.95810055865923,1.4336696974008922,433
139.93016759776538,1.2783902676621202,434
139.94878957169462,1.902317428567432,435
139.90223463687153,1.2987370892714685,436
139.95810055865923,1.7767051527211901,437
139.9534450651769,1.3711809299655622,438
139.95810055865923,1.312985081591017,439
139.92085661080074,1.1334580782473032,440
139.8463687150838,1.2517550852793875,441
139.93016759776535,1.4175726023252824,442
139.93947858472998,1.459026291847413,443
139.9441340782123,1.2781423625235646,444
140.0,1.4231435096046252,445
139.92085661080074,1.7114989109740482,446
139.9441340782123,1.98219492998061,447
139.93016759776538,1.5799372079614433,448
139.84171322160148,1.3511091936028476,449
139.80912476722534,1.5099319095447623,450
139.8882681564246,1.1027695430894282,451
139.69273743016757,1.5097755539492184,452
140.0,1.3581942784207335,453
139.97206703910615,1.6954219102521009,454
139.99068901303536,1.9304545826248858,455
139.86033519553072,1.5919486219959873,456
139.83240223463685,1.5734020115125513,457
139.66014897579143,1.1875364386641813,458
139.88361266294226,1.2833942294540186,459
139.92085661080074,1.4483110977357365,460
140.0,1.3626420890901052,461
139.95810055865923,1.4686656045604007,462
139.8975791433892,1.7576535057660743,463
139.9022346368715,1.3677296235336454,464
139.96275605214151,1.5368819696298828,465
139.9906890130354,1.4145577685885475,466
139.93947858472995,1.5063869449841545,467
139.9534450651769,1.3571053089325589,468
139.91154562383613,1.3450792774206144,469
139.9115456238361,1.5756998387979293,470
139.79050279329607,1.2922963008771744,471
139.96275605214151,1.4542262238130044,472
139.89757914338918,1.5819432011721712,473
139.91620111731845,1.4776050096029223,474
139.9487895716946,1.2654874386366748,475
