reward,loss,ep
57.439458086367495,182.20518919514288,3
54.068585944115114,212.09403847396368,6
56.60711261642676,183.46803881025437,9
64.71464860287897,223.38903477558424,12
57.96951735817099,180.01718301966093,15
59.61896697713801,232.90637624436724,18
55.83319220999156,162.31708322578837,21
57.6452159187129,162.0614845011318,24
59.96951735817105,184.72132288551913,27
58.77392040643522,208.49363454459692,30
57.48264182895856,141.98071735659096,33
61.469940728196484,162.5201053069241,36
58.545300592717986,148.57841093722462,39
60.030482641829,149.56888873017147,42
61.39034716342085,142.00278013356777,45
60.01354784081292,131.5525666161804,48
60.925486875529224,153.766733502533,51
63.80440304826419,154.95832012460102,54
58.613886536833185,118.29813814887478,57
60.58425063505509,122.99702186348998,60
59.0618120237087,89.62741461632102,63
58.92464013547841,113.56418125360764,66
61.79593564775615,82.38666426975989,69
60.99999999999999,92.17040675808407,72
58.806943268416525,73.22135636182958,75
60.82811176968662,68.68410801011841,78
59.17696867061815,70.1816775085746,81
58.83488569009313,63.01119420700075,84
60.772226926333616,69.00967444132783,87
61.56646909398816,66.60288805190274,90
58.71041490262493,61.97498329286935,93
57.81202370872141,68.55282951774122,96
54.94834885690089,55.59787863481179,99
55.187129551227784,59.79616450899074,102
56.74936494496189,52.91881433328491,105
61.98137171888232,54.02418171194626,108
60.381033022861985,55.96051126564919,111
60.26164267569856,59.6337658186121,114
57.262489415749386,52.41407591510622,117
62.85605419136328,45.40120215542244,120
58.12108382726504,38.994310678080325,123
58.370025402201534,51.58327495115152,126
59.96782387806946,43.81511390996317,129
57.26841659610501,56.49438739267628,132
59.11007620660457,42.186340639598214,135
59.29720575783231,46.26696511399764,138
61.63505503810332,48.10077282137692,141
62.723116003387,40.040587615790145,144
61.70448772226928,46.06680166943072,147
56.22099915325997,36.56102132768385,150
59.82133784928023,40.40161824175492,153
60.149872988992385,40.59004063679038,156
58.575783234546996,31.3331784477416,159
60.72142252328534,43.93749432947243,162
60.36240474174426,40.02252404332434,165
62.64775613886539,32.14248886080335,168
59.41744284504656,39.29312103186387,171
60.93310753598642,42.31380196833408,174
59.419136325148166,31.242695608103112,177
58.97798475867901,37.11532480965334,180
58.19220999153256,28.177035766048547,183
63.095681625740895,33.77505764751465,186
62.94072819644369,33.96278098756973,189
58.24640135478409,30.78330001773798,192
60.09568162574088,36.435995929512615,195
62.0584250635055,36.222742473996874,198
59.933954276037205,29.217511160422276,201
59.22946655376804,31.787953047938043,204
56.32430143945814,37.33329813906309,207
60.18712955122776,21.08345140619632,210
59.61303979678242,25.490730425405932,213
63.24047417442846,27.97681685695258,216
58.405588484335276,20.739108236934264,219
62.584250635055014,25.65442003128556,222
61.32345469940732,21.009566620377353,225
56.44453852667235,17.493892209822295,228
61.672311600338716,28.99627100765576,231
59.73158340389499,28.754831396402608,234
56.72650296359018,25.976189011046078,237
60.143099068585954,23.469455631886053,240
60.63928873835735,22.94693406218351,243
63.063505503810305,19.65980323349798,246
60.721422523285376,34.29533642646747,249
60.19559695173578,22.306609699197104,252
59.60118543607109,16.255866686340365,255
58.97121083827267,31.111596043243754,258
61.96104995766298,16.59154867634246,261
61.09144792548688,12.858061814189861,264
60.356477561388594,31.179434587544588,267
61.00423370025401,20.065119917410374,270
59.30059271803554,27.105684188230594,273
60.53513971210839,28.343026220158563,276
61.1303979678239,10.729710771902601,279
57.87129551227774,17.82819678870539,282
63.72904318374263,19.49640801099567,285
63.07027942421671,19.913322410507178,288
61.53175275190523,18.250363562002256,291
60.16172734970359,19.91069153087927,294
59.10076206604577,12.835310435868115,297
55.0753598645216,18.49274352097755,300
59.22353937341232,17.39813941066272,303
62.98814563928877,13.849748165921774,306
62.34631668077901,18.843312457088487,309
57.74005080440312,20.92114700104634,312
60.71295512277729,13.109022108421625,315
58.64690939881456,19.25765988580148,318
58.570702794242166,24.134753585821937,321
58.99322607959357,21.211149829910873,324
56.028789161727346,21.132191497750718,327
62.36494496189666,12.587582971893566,330
60.641828958509755,13.932430739381308,333
64.49872988992382,21.45710675548923,336
58.55461473327686,17.998734008850153,339
58.80779000846741,18.130059508258164,342
64.08975444538525,26.866959934519933,345
59.891617273496976,14.555206713862056,348
63.20491109229468,19.4093249758187,351
55.74259102455538,15.395727899990433,354
61.276883996613066,25.524262903868472,357
61.035563082133784,18.129829385252066,360
