reward,loss,ep
77.69771380186286,25.851270119357594,3
77.81202370872141,33.32895204400626,6
77.77900084674005,31.496297025820272,9
77.70279424216763,26.4103057449211,12
77.69602032176122,26.635808009040197,15
77.67823878069433,26.26589079407657,18
77.6680779000847,35.33406746998306,21
77.66892464013547,27.95277701187323,24
77.71126164267571,33.89094552343214,27
77.6917866215072,29.915184282500743,30
77.78662150719731,24.79440697210796,33
77.74174428450468,24.87793441156719,36
77.73666384419981,20.443884569259925,39
77.70702794242166,25.132627554730266,42
77.7087214225233,24.200649577748862,45
77.65791701947502,27.66550363264046,48
77.75698560541915,31.845246491144298,51
77.69602032176121,27.57903289308653,54
77.77476714648604,23.93624451772272,57
77.70364098221845,19.22999058079289,60
77.72142252328534,25.598312733245873,63
77.70364098221847,31.354578529103506,66
77.71718882303134,21.77993496376036,69
77.67485182049111,20.792624506854175,72
77.66977138018628,26.28568883010607,75
77.72819644369181,29.32273780604088,78
77.76121930567318,29.694282114180258,81
77.69856054191366,25.626736179684258,84
77.68162574089753,20.07731816395838,87
77.70702794242166,21.02473785217569,90
77.64098221845894,25.63748325042011,93
77.83403895004234,30.54539640309702,96
77.62150719729046,25.489056552821854,99
77.65961049957663,26.36830398177958,102
77.79932260795938,36.0290372968315,105
77.56308213378493,30.465663403806374,108
77.64521591871296,28.553116979064804,111
77.60541913632512,26.778162212465976,114
77.64860287891617,22.408939782245316,117
77.76375952582558,33.84545149351278,120
77.77561388653683,23.535079049256467,123
77.62235393734125,23.399397932160838,126
77.66045723962742,25.81113451117215,129
77.7866215071973,23.85339858314196,132
77.64352243861134,33.92564837885342,135
77.5961049957663,21.178883167846127,138
77.74767146486029,27.42772454025931,141
77.62066045723964,33.48409150568648,144
77.6274343776461,29.09457173193754,147
77.75021168501272,31.14481126423882,150
77.70025402201526,28.388129568623683,153
77.59525825571549,24.618812670631783,156
77.75783234546995,28.759135398767476,159
77.71295512277732,28.426204337126244,162
77.59610499576631,23.09421612790073,165
77.69432684165962,31.338071531687195,168
77.82895850973749,27.731665325456024,171
77.73497036409822,32.19999936102788,174
77.7485182049111,29.242897262449723,177
77.72396274343775,23.323520813122045,180
77.66045723962743,27.917155799701327,183
77.60711261642675,24.935260856025987,186
77.86113463166808,19.26459401993181,189
77.66807790008468,27.626982497853003,192
77.65791701947502,25.172555552718354,195
77.65791701947501,31.416931401576992,198
77.71634208298052,23.488413844605965,201
77.7502116850127,25.4916519355522,204
77.62066045723962,20.719423350919307,207
77.63674851820491,31.51733858507428,210
77.5944115156647,28.193655292910638,213
77.68162574089754,21.903300703241577,216
77.73327688399661,27.600546732005416,219
77.65283657917021,31.138181131438877,222
77.77561388653683,24.92992334008777,225
77.61642675698559,21.404820296152348,228
77.75529212531752,29.786122600368188,231
77.64521591871296,22.975747158865005,234
77.62574089754446,22.70406107624851,237
77.64690939881457,21.71278460336318,240
77.6155800169348,27.327127430250687,243
77.62320067739203,23.202409439304137,246
77.63844199830652,28.606942683112166,249
77.75359864521593,20.688972530561387,252
77.6756985605419,26.61024775654492,255
77.66130397967824,24.72246452466925,258
77.75275190516511,29.745374809692887,261
77.614733276884,24.504933015377144,264
77.58679085520745,32.47771567141405,267
77.6892464013548,29.647826915533297,270
77.70025402201527,25.675134405310992,273
77.61303979678239,28.205489344868045,276
77.66977138018629,24.424691961741104,279
77.68839966130398,24.4266812408167,282
77.72226926333617,36.61495634760418,285
77.78662150719727,22.347605777227912,288
77.6867061812024,25.052128857030002,291
77.68924640135477,33.45275491187394,294
77.78238780694326,30.958817897393633,297
77.58255715495343,29.170138102281275,300
77.70364098221849,28.280397343890275,303
77.65961049957662,23.471862339296923,306
77.73412362404743,31.72497468768938,309
77.63590177815409,31.81938901683397,312
77.68331922099917,26.684732964572984,315
77.65876375952581,31.791852830092523,318
77.6723116003387,34.2051512736018,321
77.70448772226926,23.4058152178885,324
77.77561388653686,23.70793862484122,327
77.78323454699408,22.995814879348924,330
77.69686706181203,32.588779052368594,333
77.73666384419985,34.48438324981893,336
77.62320067739203,36.2801436572906,339
77.66299745977985,23.519084316332005,342
77.62235393734123,28.485062334725544,345
77.68247248094833,25.990815697549454,348
77.77222692633364,23.593706896528026,351
77.66215071972904,28.310924144334553,354
77.62912785774766,17.88267822487857,357
77.74428450465709,23.024387174854265,360
77.6342082980525,26.01967763166848,363
77.67061812023707,20.39831833744591,366
77.74259102455545,19.48385376960669,369
77.68416596104997,26.248207520101527,372
77.74089754445386,21.52313565824157,375
77.66723116003386,31.577328539996234,378
77.57154953429298,27.70996921060197,381
77.5977984758679,39.47494506894554,384
77.65961049957664,32.12855263732469,387
77.68077900084675,24.478768289374496,390
77.64944961896698,23.989464732179183,393
77.731583403895,24.773384168751836,396
77.71126164267571,29.543122132480846,399
77.7459779847587,26.03242608119792,402
77.56223539373413,23.53199705417022,405
77.70787468247251,22.144361211973504,408
77.6350550381033,27.18163507354123,411
77.73412362404741,32.8431826790153,414
77.65876375952584,24.96413611008884,417
77.62912785774768,23.306389714096223,420
77.74767146486029,33.70605876642073,423
77.66469093988145,33.80186878045867,426
77.75783234546992,22.380628797240323,429
77.69602032176121,20.717596410171588,432
77.64860287891618,21.971921023927294,435
77.61981371718883,29.668462859582622,438
77.69263336155802,20.612958978610692,441
77.69602032176124,25.59605225453431,444
77.76121930567318,19.667996200706295,447
77.58594411515664,27.300676860023206,450
77.61896697713799,21.788755774497755,453
77.6756985605419,27.18006412265571,456
77.653683319221,19.95927285410865,459
77.72819644369179,23.03499218592223,462
77.68162574089753,30.584658080819302,465
77.76121930567317,27.71770468835561,468
77.64606265876377,29.07435995067728,471
77.7535986452159,26.762072533876225,474
77.70956816257407,26.080046830960256,477
77.6714648602879,28.065276439925658,480
