reward,loss,ep
77.61812023708724,30.317950215952116,3
77.77900084674005,32.16878902182679,6
77.77392040643522,23.057802960393715,9
77.71464860287891,23.857448186482305,12
77.6553767993226,25.585915650381068,15
77.70110076206606,26.762829103944213,18
77.69771380186282,27.08524288190388,21
77.66807790008467,29.03215576211706,24
77.78323454699408,25.730067169359895,27
77.67061812023708,18.96967629198379,30
77.81456392887384,28.137389864081314,33
77.79593564775614,18.33207253461944,36
77.71126164267571,23.07891676962682,39
77.71972904318375,35.07288747305654,42
77.6359017781541,29.442640395350423,45
77.62150719729044,26.784395369510587,48
77.69771380186283,25.341441893352897,51
77.70702794242165,21.291166529920957,54
77.69348010160883,23.9359929859027,57
77.73412362404743,27.142625486493163,60
77.68416596104997,20.577752218048634,63
77.59441151566466,25.358319298467148,66
77.7485182049111,19.602620911704264,69
77.78154106689247,34.99233684589228,72
77.6502963590178,22.239518070073853,75
77.66045723962746,27.069933440562416,78
77.53513971210837,27.389200652734054,81
77.79339542760373,17.74273552021321,84
77.6892464013548,31.917501811479035,87
77.6723116003387,22.94891828434512,90
77.62574089754445,27.790417935053018,93
77.72226926333614,21.673069264581923,96
77.72480948348856,28.298811065446152,99
77.67400508044028,23.54518876659464,102
77.74005080440307,23.489441820978776,105
77.68924640135477,22.237481257798287,108
77.80186282811177,21.28758243760144,111
77.653683319221,22.277689697429246,114
77.67739204064354,27.674115526467123,117
77.60118543607113,27.454792241204512,120
