p_idle,d_idle,total_idle_time,d_total_time
1383.0,46.0,1429,2661.0
1382.0,31.0,1413,2646.0
1545.0,36.0,1581,2651.0
1686.0,17.0,1703,2632.0
1221.0,24.0,1245,2639.0
1442.0,26.0,1468,2641.0
1531.0,18.0,1549,2633.0
1579.0,35.0,1614,2650.0
1515.0,21.0,1536,2636.0
1798.0,23.0,1821,2638.0
1427.0,18.0,1445,2633.0
1283.0,29.0,1312,2644.0
1737.0,3.0,1740,2618.0
1286.0,30.0,1316,2645.0
1668.0,23.0,1691,2638.0
1536.0,34.0,1570,2649.0
1922.0,23.0,1945,2638.0
1551.0,38.0,1589,2653.0
1452.0,16.0,1468,2631.0
1700.0,20.0,1720,2635.0
1619.0,8.0,1627,2623.0
1208.0,19.0,1227,2634.0
1394.0,25.0,1419,2640.0
1701.0,6.0,1707,2621.0
1619.0,39.0,1658,2654.0
1295.0,55.0,1350,2670.0
1572.0,13.0,1585,2628.0
1702.0,25.0,1727,2640.0
1474.0,20.0,1494,2635.0
1296.0,42.0,1338,2657.0
1338.0,26.0,1364,2641.0
1756.0,19.0,1775,2634.0
1380.0,40.0,1420,2655.0
1842.0,32.0,1874,2647.0
1663.0,19.0,1682,2634.0
1225.0,29.0,1254,2644.0
1703.0,25.0,1728,2640.0
1102.0,28.0,1130,2643.0
1291.0,27.0,1318,2642.0
2010.0,20.0,2030,2635.0
1878.0,29.0,1907,2644.0
1584.0,20.0,1604,2635.0
1348.0,19.0,1367,2634.0
2175.0,17.0,2192,2632.0
1219.0,14.0,1233,2629.0
1452.0,12.0,1464,2627.0
1632.0,32.0,1664,2647.0
1797.0,21.0,1818,2636.0
1950.0,3.0,1953,2618.0
1469.0,32.0,1501,2647.0
1615.0,13.0,1628,2628.0
1746.0,36.0,1782,2651.0
1876.0,9.0,1885,2624.0
1869.0,26.0,1895,2641.0
1841.0,14.0,1855,2629.0
1978.0,12.0,1990,2627.0
1433.0,21.0,1454,2636.0
1928.0,24.0,1952,2639.0
1613.0,11.0,1624,2626.0
1471.0,21.0,1492,2636.0
1535.0,26.0,1561,2641.0
1828.0,25.0,1853,2640.0
2142.0,27.0,2169,2642.0
1627.0,37.0,1664,2652.0
1422.0,13.0,1435,2628.0
2047.0,17.0,2064,2632.0
1340.0,0.0,1340,2615.0
1536.0,13.0,1549,2628.0
1735.0,17.0,1752,2632.0
1350.0,14.0,1364,2629.0
1715.0,27.0,1742,2642.0
2105.0,17.0,2122,2632.0
2122.0,16.0,2138,2631.0
1014.0,30.0,1044,2645.0
1220.0,20.0,1240,2635.0
1217.0,5.0,1222,2620.0
1290.0,28.0,1318,2643.0
1434.0,19.0,1453,2634.0
1573.0,23.0,1596,2638.0
1450.0,26.0,1476,2641.0
1835.0,26.0,1861,2641.0
2148.0,11.0,2159,2626.0
1664.0,13.0,1677,2628.0
1662.0,18.0,1680,2633.0
1248.0,29.0,1277,2644.0
1501.0,23.0,1524,2638.0
1418.0,56.0,1474,2671.0
1336.0,47.0,1383,2662.0
1209.0,41.0,1250,2656.0
1470.0,32.0,1502,2647.0
1942.0,19.0,1961,2634.0
1399.0,35.0,1434,2650.0
1310.0,34.0,1344,2649.0
1349.0,13.0,1362,2628.0
1495.0,23.0,1518,2638.0
2150.0,20.0,2170,2635.0
1519.0,19.0,1538,2634.0
1841.0,21.0,1862,2636.0
1694.0,22.0,1716,2637.0
1573.0,22.0,1595,2637.0
