p_idle,d_idle,total_idle_time,d_total_time
1200.0,11.0,1211,1383.0
912.0,18.0,930,1390.0
1205.0,39.0,1244,1411.0
1403.0,3.0,1406,1375.0
1676.0,31.0,1707,1403.0
1050.0,33.0,1083,1405.0
707.0,17.0,724,1389.0
580.0,8.0,588,1380.0
1658.0,3.0,1661,1375.0
1299.0,13.0,1312,1385.0
858.0,2.0,860,1374.0
1402.0,24.0,1426,1396.0
1495.0,9.0,1504,1381.0
1031.0,12.0,1043,1384.0
1118.0,13.0,1131,1385.0
905.0,20.0,925,1392.0
383.0,31.0,414,1403.0
898.0,24.0,922,1396.0
1464.0,4.0,1468,1376.0
1099.0,10.0,1109,1382.0
1396.0,20.0,1416,1392.0
645.0,36.0,681,1408.0
1504.0,14.0,1518,1386.0
1445.0,6.0,1451,1378.0
1044.0,7.0,1051,1379.0
1428.0,3.0,1431,1375.0
1092.0,24.0,1116,1396.0
900.0,20.0,920,1392.0
1343.0,50.0,1393,1422.0
1170.0,60.0,1230,1432.0
891.0,16.0,907,1388.0
820.0,20.0,840,1392.0
856.0,14.0,870,1386.0
924.0,43.0,967,1415.0
1046.0,12.0,1058,1384.0
726.0,28.0,754,1400.0
1166.0,35.0,1201,1407.0
972.0,22.0,994,1394.0
1546.0,11.0,1557,1383.0
1120.0,14.0,1134,1386.0
1519.0,12.0,1531,1384.0
976.0,27.0,1003,1399.0
1920.0,5.0,1925,1377.0
1085.0,36.0,1121,1408.0
1830.0,9.0,1839,1381.0
566.0,22.0,588,1394.0
1151.0,29.0,1180,1401.0
849.0,10.0,859,1382.0
858.0,5.0,863,1377.0
724.0,28.0,752,1400.0
1280.0,26.0,1306,1398.0
1127.0,36.0,1163,1408.0
1711.0,27.0,1738,1399.0
762.0,9.0,771,1381.0
966.0,32.0,998,1404.0
623.0,18.0,641,1390.0
707.0,25.0,732,1397.0
782.0,34.0,816,1406.0
630.0,48.0,678,1420.0
1046.0,33.0,1079,1405.0
1294.0,0.0,1294,1372.0
784.0,14.0,798,1386.0
1677.0,6.0,1683,1378.0
1922.0,5.0,1927,1377.0
1062.0,28.0,1090,1400.0
762.0,11.0,773,1383.0
776.0,31.0,807,1403.0
1882.0,14.0,1896,1386.0
1608.0,32.0,1640,1404.0
621.0,24.0,645,1396.0
861.0,15.0,876,1387.0
842.0,21.0,863,1393.0
982.0,30.0,1012,1402.0
1415.0,15.0,1430,1387.0
1203.0,29.0,1232,1401.0
966.0,23.0,989,1395.0
872.0,39.0,911,1411.0
503.0,13.0,516,1385.0
802.0,27.0,829,1399.0
1273.0,32.0,1305,1404.0
930.0,19.0,949,1391.0
730.0,8.0,738,1380.0
990.0,28.0,1018,1400.0
987.0,21.0,1008,1393.0
929.0,5.0,934,1377.0
1300.0,31.0,1331,1403.0
589.0,27.0,616,1399.0
1316.0,12.0,1328,1384.0
1249.0,32.0,1281,1404.0
1447.0,45.0,1492,1417.0
1495.0,46.0,1541,1418.0
1436.0,21.0,1457,1393.0
1137.0,9.0,1146,1381.0
1695.0,5.0,1700,1377.0
1866.0,5.0,1871,1377.0
1557.0,9.0,1566,1381.0
1555.0,6.0,1561,1378.0
1041.0,22.0,1063,1394.0
1754.0,34.0,1788,1406.0
747.0,18.0,765,1390.0
