p_idle,d_idle,total_idle_time,d_total_time
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
5572.0,226.0,5798.0,4178.0
