p_idle,d_idle,total_idle_time,d_total_time
10212.0,19.0,10231,7852.0
9979.0,14.0,9993,7847.0
9817.0,28.0,9845,7861.0
10056.0,15.0,10071,7848.0
9845.0,21.0,9866,7854.0
9405.0,24.0,9429,7857.0
10002.0,27.0,10029,7860.0
10209.0,18.0,10227,7851.0
9894.0,28.0,9922,7861.0
10240.0,26.0,10266,7859.0
9957.0,23.0,9980,7856.0
9983.0,9.0,9992,7842.0
10059.0,13.0,10072,7846.0
10463.0,14.0,10477,7847.0
9590.0,33.0,9623,7866.0
9499.0,34.0,9533,7867.0
10005.0,29.0,10034,7862.0
10162.0,21.0,10183,7854.0
9891.0,29.0,9920,7862.0
9399.0,12.0,9411,7845.0
10506.0,11.0,10517,7844.0
10401.0,18.0,10419,7851.0
9802.0,43.0,9845,7876.0
9782.0,16.0,9798,7849.0
10107.0,11.0,10118,7844.0
10071.0,27.0,10098,7860.0
10180.0,21.0,10201,7854.0
10115.0,21.0,10136,7854.0
10473.0,27.0,10500,7860.0
9767.0,16.0,9783,7849.0
10442.0,21.0,10463,7854.0
10047.0,9.0,10056,7842.0
9638.0,30.0,9668,7863.0
9967.0,21.0,9988,7854.0
9784.0,25.0,9809,7858.0
9438.0,21.0,9459,7854.0
10302.0,36.0,10338,7869.0
10142.0,28.0,10170,7861.0
10129.0,38.0,10167,7871.0
9927.0,33.0,9960,7866.0
10017.0,20.0,10037,7853.0
9882.0,16.0,9898,7849.0
9666.0,28.0,9694,7861.0
9664.0,6.0,9670,7839.0
9749.0,20.0,9769,7853.0
10083.0,31.0,10114,7864.0
9864.0,7.0,9871,7840.0
10384.0,19.0,10403,7852.0
10259.0,11.0,10270,7844.0
10370.0,8.0,10378,7841.0
10075.0,11.0,10086,7844.0
9587.0,26.0,9613,7859.0
9881.0,22.0,9903,7855.0
10395.0,17.0,10412,7850.0
9895.0,20.0,9915,7853.0
9281.0,12.0,9293,7845.0
10108.0,42.0,10150,7875.0
10039.0,14.0,10053,7847.0
9714.0,12.0,9726,7845.0
10155.0,16.0,10171,7849.0
10124.0,32.0,10156,7865.0
9720.0,10.0,9730,7843.0
10228.0,17.0,10245,7850.0
9934.0,20.0,9954,7853.0
9872.0,46.0,9918,7879.0
9840.0,18.0,9858,7851.0
10239.0,13.0,10252,7846.0
10262.0,19.0,10281,7852.0
9563.0,21.0,9584,7854.0
10184.0,17.0,10201,7850.0
9991.0,25.0,10016,7858.0
9883.0,19.0,9902,7852.0
9765.0,26.0,9791,7859.0
9738.0,20.0,9758,7853.0
9949.0,11.0,9960,7844.0
10012.0,20.0,10032,7853.0
9995.0,17.0,10012,7850.0
10177.0,23.0,10200,7856.0
10301.0,21.0,10322,7854.0
9816.0,13.0,9829,7846.0
9607.0,20.0,9627,7853.0
10313.0,20.0,10333,7853.0
10031.0,22.0,10053,7855.0
9835.0,16.0,9851,7849.0
10121.0,28.0,10149,7861.0
10277.0,16.0,10293,7849.0
9635.0,12.0,9647,7845.0
10198.0,33.0,10231,7866.0
9821.0,8.0,9829,7841.0
10353.0,32.0,10385,7865.0
9491.0,14.0,9505,7847.0
10024.0,19.0,10043,7852.0
9650.0,26.0,9676,7859.0
10025.0,23.0,10048,7856.0
10053.0,23.0,10076,7856.0
9601.0,22.0,9623,7855.0
9955.0,9.0,9964,7842.0
9902.0,11.0,9913,7844.0
10129.0,21.0,10150,7854.0
9832.0,18.0,9850,7851.0
