p_idle,d_idle,total_idle_time,d_total_time
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
637.0,1150.0,1787.0,3765.0
