p_idle,d_idle,total_idle_time,d_total_time
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
479.0,2095.0,2574.0,6047.0
