p_idle,d_idle,total_idle_time,d_total_time
1102.0,5.0,1107,1377.0
891.0,5.0,896,1377.0
971.0,10.0,981,1382.0
1127.0,23.0,1150,1395.0
1040.0,20.0,1060,1392.0
1337.0,1.0,1338,1373.0
1017.0,8.0,1025,1380.0
524.0,2.0,526,1374.0
1004.0,4.0,1008,1376.0
1012.0,8.0,1020,1380.0
1301.0,8.0,1309,1380.0
1290.0,10.0,1300,1382.0
793.0,22.0,815,1394.0
1202.0,14.0,1216,1386.0
943.0,16.0,959,1388.0
1050.0,6.0,1056,1378.0
702.0,18.0,720,1390.0
1292.0,4.0,1296,1376.0
558.0,14.0,572,1386.0
449.0,25.0,474,1397.0
1034.0,9.0,1043,1381.0
488.0,44.0,532,1416.0
874.0,11.0,885,1383.0
1136.0,0.0,1136,1372.0
1173.0,10.0,1183,1382.0
820.0,16.0,836,1388.0
692.0,29.0,721,1401.0
863.0,28.0,891,1400.0
981.0,13.0,994,1385.0
1025.0,3.0,1028,1375.0
731.0,17.0,748,1389.0
1264.0,7.0,1271,1379.0
539.0,8.0,547,1380.0
1227.0,32.0,1259,1404.0
1081.0,3.0,1084,1375.0
894.0,4.0,898,1376.0
729.0,11.0,740,1383.0
1184.0,20.0,1204,1392.0
1017.0,20.0,1037,1392.0
514.0,16.0,530,1388.0
836.0,13.0,849,1385.0
863.0,27.0,890,1399.0
861.0,10.0,871,1382.0
958.0,3.0,961,1375.0
580.0,54.0,634,1426.0
1399.0,4.0,1403,1376.0
787.0,18.0,805,1390.0
822.0,16.0,838,1388.0
594.0,17.0,611,1389.0
1014.0,18.0,1032,1390.0
743.0,27.0,770,1399.0
932.0,5.0,937,1377.0
1000.0,12.0,1012,1384.0
749.0,13.0,762,1385.0
560.0,47.0,607,1419.0
758.0,7.0,765,1379.0
862.0,11.0,873,1383.0
877.0,17.0,894,1389.0
937.0,14.0,951,1386.0
770.0,36.0,806,1408.0
949.0,23.0,972,1395.0
1249.0,3.0,1252,1375.0
1059.0,5.0,1064,1377.0
618.0,24.0,642,1396.0
704.0,11.0,715,1383.0
1154.0,16.0,1170,1388.0
1053.0,6.0,1059,1378.0
801.0,18.0,819,1390.0
1229.0,8.0,1237,1380.0
749.0,27.0,776,1399.0
1304.0,2.0,1306,1374.0
752.0,22.0,774,1394.0
719.0,25.0,744,1397.0
579.0,19.0,598,1391.0
1042.0,4.0,1046,1376.0
634.0,24.0,658,1396.0
886.0,39.0,925,1411.0
956.0,19.0,975,1391.0
723.0,8.0,731,1380.0
921.0,12.0,933,1384.0
1199.0,15.0,1214,1387.0
1066.0,25.0,1091,1397.0
844.0,26.0,870,1398.0
1370.0,4.0,1374,1376.0
864.0,2.0,866,1374.0
1282.0,2.0,1284,1374.0
897.0,9.0,906,1381.0
1106.0,10.0,1116,1382.0
967.0,7.0,974,1379.0
1086.0,15.0,1101,1387.0
1112.0,7.0,1119,1379.0
1094.0,20.0,1114,1392.0
1149.0,8.0,1157,1380.0
1054.0,1.0,1055,1373.0
993.0,40.0,1033,1412.0
1092.0,12.0,1104,1384.0
1117.0,5.0,1122,1377.0
937.0,5.0,942,1377.0
1117.0,2.0,1119,1374.0
1474.0,14.0,1488,1386.0
