p_idle,d_idle,total_idle_time,d_total_time
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
37536,70,37606,2699
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
35222,60,35282,2689
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
37536,70,37606,2699
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
37536,70,37606,2699
32747,80,32827,2709
32747,80,32827,2709
42909,62,42971,2691
34274,56,34330,2685
35222,60,35282,2689
35222,60,35282,2689
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
37536,70,37606,2699
32747,80,32827,2709
37536,70,37606,2699
32747,80,32827,2709
32747,80,32827,2709
37536,70,37606,2699
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
37536,70,37606,2699
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
37536,70,37606,2699
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
42909,62,42971,2691
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
37440,104,37544,2733
32747,80,32827,2709
35222,60,35282,2689
35222,60,35282,2689
37536,70,37606,2699
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
35222,60,35282,2689
35222,60,35282,2689
32747,80,32827,2709
32747,80,32827,2709
35222,60,35282,2689
32747,80,32827,2709
32747,80,32827,2709
37536,70,37606,2699
32747,80,32827,2709
35222,60,35282,2689
37536,70,37606,2699
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
32747,80,32827,2709
35222,60,35282,2689
37536,70,37606,2699
37536,70,37606,2699
32747,80,32827,2709
37536,70,37606,2699
32747,80,32827,2709
32747,80,32827,2709
