p_idle,d_idle,total_idle_time,d_total_time
5554.0,18.0,5572,4055.0
5963.0,9.0,5972,4046.0
5754.0,16.0,5770,4053.0
5909.0,30.0,5939,4067.0
6530.0,17.0,6547,4054.0
5459.0,11.0,5470,4048.0
5968.0,11.0,5979,4048.0
5835.0,14.0,5849,4051.0
5555.0,15.0,5570,4052.0
5364.0,14.0,5378,4051.0
6215.0,19.0,6234,4056.0
5517.0,19.0,5536,4056.0
5926.0,17.0,5943,4054.0
6113.0,16.0,6129,4053.0
5751.0,18.0,5769,4055.0
5400.0,30.0,5430,4067.0
5532.0,22.0,5554,4059.0
5794.0,18.0,5812,4055.0
5888.0,15.0,5903,4052.0
5880.0,15.0,5895,4052.0
5759.0,25.0,5784,4062.0
5322.0,3.0,5325,4040.0
5542.0,12.0,5554,4049.0
5517.0,20.0,5537,4057.0
5406.0,20.0,5426,4057.0
5820.0,12.0,5832,4049.0
5833.0,8.0,5841,4045.0
6036.0,9.0,6045,4046.0
5686.0,7.0,5693,4044.0
6121.0,14.0,6135,4051.0
5875.0,11.0,5886,4048.0
6012.0,23.0,6035,4060.0
5856.0,17.0,5873,4054.0
5230.0,30.0,5260,4067.0
6089.0,27.0,6116,4064.0
6050.0,21.0,6071,4058.0
5602.0,16.0,5618,4053.0
5782.0,13.0,5795,4050.0
5923.0,13.0,5936,4050.0
6054.0,15.0,6069,4052.0
5375.0,2.0,5377,4039.0
6422.0,15.0,6437,4052.0
5918.0,19.0,5937,4056.0
5218.0,22.0,5240,4059.0
5256.0,22.0,5278,4059.0
5574.0,22.0,5596,4059.0
5624.0,12.0,5636,4049.0
6111.0,28.0,6139,4065.0
5865.0,9.0,5874,4046.0
5895.0,13.0,5908,4050.0
6154.0,12.0,6166,4049.0
5688.0,33.0,5721,4070.0
5200.0,15.0,5215,4052.0
5847.0,12.0,5859,4049.0
5110.0,23.0,5133,4060.0
5846.0,10.0,5856,4047.0
5796.0,7.0,5803,4044.0
5485.0,13.0,5498,4050.0
5323.0,16.0,5339,4053.0
6273.0,16.0,6289,4053.0
5900.0,23.0,5923,4060.0
5619.0,17.0,5636,4054.0
5865.0,19.0,5884,4056.0
6333.0,22.0,6355,4059.0
5762.0,15.0,5777,4052.0
5670.0,26.0,5696,4063.0
5150.0,20.0,5170,4057.0
5994.0,7.0,6001,4044.0
5517.0,11.0,5528,4048.0
5279.0,15.0,5294,4052.0
5782.0,15.0,5797,4052.0
5428.0,16.0,5444,4053.0
5622.0,17.0,5639,4054.0
5094.0,12.0,5106,4049.0
5537.0,26.0,5563,4063.0
5750.0,11.0,5761,4048.0
5749.0,5.0,5754,4042.0
5413.0,28.0,5441,4065.0
5475.0,17.0,5492,4054.0
5974.0,15.0,5989,4052.0
5567.0,17.0,5584,4054.0
5946.0,13.0,5959,4050.0
5918.0,11.0,5929,4048.0
6129.0,12.0,6141,4049.0
6063.0,14.0,6077,4051.0
6046.0,7.0,6053,4044.0
5652.0,19.0,5671,4056.0
5577.0,14.0,5591,4051.0
5975.0,14.0,5989,4051.0
6272.0,11.0,6283,4048.0
5956.0,14.0,5970,4051.0
5811.0,11.0,5822,4048.0
6102.0,12.0,6114,4049.0
5917.0,15.0,5932,4052.0
5595.0,17.0,5612,4054.0
5884.0,22.0,5906,4059.0
6160.0,15.0,6175,4052.0
5479.0,12.0,5491,4049.0
5245.0,15.0,5260,4052.0
6060.0,14.0,6074,4051.0
