p_idle,d_idle,total_idle_time,d_total_time
3642.0,20.0,3662,6545.0
3418.0,45.0,3463,6570.0
2835.0,52.0,2887,6577.0
3210.0,43.0,3253,6568.0
2680.0,53.0,2733,6578.0
3822.0,21.0,3843,6546.0
3215.0,39.0,3254,6564.0
3780.0,38.0,3818,6563.0
3117.0,46.0,3163,6571.0
2891.0,35.0,2926,6560.0
3522.0,52.0,3574,6577.0
3314.0,74.0,3388,6599.0
3500.0,57.0,3557,6582.0
2794.0,48.0,2842,6573.0
2881.0,34.0,2915,6559.0
3300.0,38.0,3338,6563.0
3338.0,21.0,3359,6546.0
2838.0,42.0,2880,6567.0
2491.0,58.0,2549,6583.0
4190.0,24.0,4214,6549.0
3445.0,21.0,3466,6546.0
2696.0,66.0,2762,6591.0
3176.0,41.0,3217,6566.0
2700.0,29.0,2729,6554.0
3079.0,23.0,3102,6548.0
3508.0,28.0,3536,6553.0
3342.0,22.0,3364,6547.0
3459.0,62.0,3521,6587.0
3592.0,29.0,3621,6554.0
3281.0,53.0,3334,6578.0
2651.0,19.0,2670,6544.0
3352.0,60.0,3412,6585.0
3406.0,32.0,3438,6557.0
3506.0,36.0,3542,6561.0
3039.0,28.0,3067,6553.0
3705.0,19.0,3724,6544.0
3534.0,47.0,3581,6572.0
2581.0,58.0,2639,6583.0
3559.0,25.0,3584,6550.0
3345.0,35.0,3380,6560.0
3684.0,35.0,3719,6560.0
3333.0,7.0,3340,6532.0
3157.0,16.0,3173,6541.0
3995.0,45.0,4040,6570.0
3693.0,57.0,3750,6582.0
3039.0,35.0,3074,6560.0
3185.0,33.0,3218,6558.0
3318.0,64.0,3382,6589.0
3615.0,54.0,3669,6579.0
3554.0,22.0,3576,6547.0
3304.0,30.0,3334,6555.0
3766.0,30.0,3796,6555.0
3257.0,30.0,3287,6555.0
3944.0,48.0,3992,6573.0
3124.0,38.0,3162,6563.0
2995.0,39.0,3034,6564.0
3881.0,12.0,3893,6537.0
3025.0,31.0,3056,6556.0
2917.0,34.0,2951,6559.0
3528.0,25.0,3553,6550.0
3173.0,54.0,3227,6579.0
2859.0,21.0,2880,6546.0
3779.0,38.0,3817,6563.0
2657.0,30.0,2687,6555.0
3242.0,48.0,3290,6573.0
3614.0,46.0,3660,6571.0
3626.0,27.0,3653,6552.0
3923.0,35.0,3958,6560.0
3406.0,45.0,3451,6570.0
3433.0,68.0,3501,6593.0
3559.0,58.0,3617,6583.0
3926.0,20.0,3946,6545.0
3737.0,34.0,3771,6559.0
3312.0,50.0,3362,6575.0
2836.0,24.0,2860,6549.0
3342.0,39.0,3381,6564.0
2751.0,45.0,2796,6570.0
3873.0,28.0,3901,6553.0
3459.0,41.0,3500,6566.0
3306.0,38.0,3344,6563.0
3613.0,38.0,3651,6563.0
3095.0,26.0,3121,6551.0
3372.0,25.0,3397,6550.0
3228.0,43.0,3271,6568.0
3161.0,32.0,3193,6557.0
3756.0,16.0,3772,6541.0
3625.0,44.0,3669,6569.0
2750.0,39.0,2789,6564.0
2747.0,28.0,2775,6553.0
3643.0,42.0,3685,6567.0
3069.0,38.0,3107,6563.0
2996.0,53.0,3049,6578.0
2842.0,25.0,2867,6550.0
2836.0,37.0,2873,6562.0
3571.0,32.0,3603,6557.0
3023.0,35.0,3058,6560.0
3477.0,29.0,3506,6554.0
3224.0,30.0,3254,6555.0
2531.0,58.0,2589,6583.0
2974.0,43.0,3017,6568.0
