p_idle,d_idle,total_idle_time,d_total_time
3479.0,61.0,3540,5451.0
3250.0,75.0,3325,5465.0
3123.0,26.0,3149,5416.0
2169.0,55.0,2224,5445.0
3599.0,19.0,3618,5409.0
3300.0,53.0,3353,5443.0
2641.0,85.0,2726,5475.0
3409.0,78.0,3487,5468.0
4542.0,20.0,4562,5410.0
3338.0,31.0,3369,5421.0
3707.0,41.0,3748,5431.0
3625.0,40.0,3665,5430.0
2708.0,61.0,2769,5451.0
3150.0,39.0,3189,5429.0
3236.0,21.0,3257,5411.0
3927.0,56.0,3983,5446.0
2753.0,59.0,2812,5449.0
3627.0,55.0,3682,5445.0
3245.0,73.0,3318,5463.0
3138.0,46.0,3184,5436.0
2946.0,40.0,2986,5430.0
3039.0,90.0,3129,5480.0
3042.0,62.0,3104,5452.0
2941.0,17.0,2958,5407.0
4308.0,44.0,4352,5434.0
2751.0,61.0,2812,5451.0
4198.0,38.0,4236,5428.0
2871.0,76.0,2947,5466.0
3159.0,49.0,3208,5439.0
2858.0,93.0,2951,5483.0
3807.0,68.0,3875,5458.0
3355.0,34.0,3389,5424.0
3122.0,48.0,3170,5438.0
3120.0,73.0,3193,5463.0
3329.0,69.0,3398,5459.0
3137.0,52.0,3189,5442.0
2860.0,54.0,2914,5444.0
3161.0,78.0,3239,5468.0
2559.0,62.0,2621,5452.0
3145.0,54.0,3199,5444.0
2921.0,51.0,2972,5441.0
3214.0,52.0,3266,5442.0
3514.0,52.0,3566,5442.0
2365.0,87.0,2452,5477.0
3527.0,25.0,3552,5415.0
3105.0,65.0,3170,5455.0
3477.0,32.0,3509,5422.0
3128.0,52.0,3180,5442.0
2701.0,70.0,2771,5460.0
3254.0,40.0,3294,5430.0
3339.0,77.0,3416,5467.0
2592.0,61.0,2653,5451.0
3513.0,51.0,3564,5441.0
2787.0,76.0,2863,5466.0
3412.0,80.0,3492,5470.0
3239.0,42.0,3281,5432.0
3373.0,51.0,3424,5441.0
2719.0,45.0,2764,5435.0
3261.0,82.0,3343,5472.0
3070.0,79.0,3149,5469.0
3786.0,36.0,3822,5426.0
3309.0,57.0,3366,5447.0
2873.0,63.0,2936,5453.0
3953.0,45.0,3998,5435.0
2878.0,41.0,2919,5431.0
2824.0,72.0,2896,5462.0
4174.0,45.0,4219,5435.0
3589.0,51.0,3640,5441.0
2940.0,31.0,2971,5421.0
2940.0,46.0,2986,5436.0
3327.0,40.0,3367,5430.0
3026.0,58.0,3084,5448.0
3486.0,58.0,3544,5448.0
3035.0,82.0,3117,5472.0
3042.0,55.0,3097,5445.0
2886.0,74.0,2960,5464.0
2874.0,80.0,2954,5470.0
3470.0,49.0,3519,5439.0
2951.0,64.0,3015,5454.0
3150.0,75.0,3225,5465.0
3621.0,29.0,3650,5419.0
3267.0,32.0,3299,5422.0
3249.0,60.0,3309,5450.0
3134.0,84.0,3218,5474.0
3799.0,66.0,3865,5456.0
3313.0,56.0,3369,5446.0
4449.0,31.0,4480,5421.0
2943.0,45.0,2988,5435.0
3309.0,53.0,3362,5443.0
3059.0,34.0,3093,5424.0
3500.0,59.0,3559,5449.0
3071.0,106.0,3177,5496.0
3263.0,57.0,3320,5447.0
2580.0,84.0,2664,5474.0
3302.0,58.0,3360,5448.0
4020.0,38.0,4058,5428.0
3143.0,49.0,3192,5439.0
3448.0,57.0,3505,5447.0
3829.0,34.0,3863,5424.0
3056.0,41.0,3097,5431.0
