p_idle,d_idle,total_idle_time,d_total_time
6932.0,8.0,6940,5262.0
7210.0,10.0,7220,5264.0
7500.0,9.0,7509,5263.0
7228.0,15.0,7243,5269.0
7146.0,14.0,7160,5268.0
7387.0,8.0,7395,5262.0
6943.0,15.0,6958,5269.0
7032.0,16.0,7048,5270.0
7481.0,22.0,7503,5276.0
7818.0,18.0,7836,5272.0
7700.0,24.0,7724,5278.0
7131.0,8.0,7139,5262.0
7184.0,9.0,7193,5263.0
7280.0,8.0,7288,5262.0
6947.0,4.0,6951,5258.0
7092.0,19.0,7111,5273.0
7566.0,12.0,7578,5266.0
7198.0,10.0,7208,5264.0
7074.0,11.0,7085,5265.0
7009.0,14.0,7023,5268.0
7446.0,9.0,7455,5263.0
7532.0,20.0,7552,5274.0
7522.0,8.0,7530,5262.0
7404.0,12.0,7416,5266.0
7261.0,21.0,7282,5275.0
7452.0,7.0,7459,5261.0
7571.0,20.0,7591,5274.0
7738.0,14.0,7752,5268.0
7361.0,3.0,7364,5257.0
7453.0,6.0,7459,5260.0
7054.0,11.0,7065,5265.0
6960.0,15.0,6975,5269.0
7108.0,13.0,7121,5267.0
7231.0,7.0,7238,5261.0
7463.0,13.0,7476,5267.0
7811.0,15.0,7826,5269.0
7012.0,21.0,7033,5275.0
7125.0,5.0,7130,5259.0
6884.0,15.0,6899,5269.0
7219.0,13.0,7232,5267.0
7726.0,6.0,7732,5260.0
7249.0,23.0,7272,5277.0
7320.0,12.0,7332,5266.0
7296.0,9.0,7305,5263.0
7455.0,11.0,7466,5265.0
7247.0,15.0,7262,5269.0
7360.0,7.0,7367,5261.0
7454.0,26.0,7480,5280.0
7238.0,10.0,7248,5264.0
7173.0,9.0,7182,5263.0
7216.0,8.0,7224,5262.0
6905.0,10.0,6915,5264.0
7468.0,26.0,7494,5280.0
7635.0,15.0,7650,5269.0
7468.0,11.0,7479,5265.0
7413.0,18.0,7431,5272.0
6891.0,13.0,6904,5267.0
7692.0,36.0,7728,5290.0
7439.0,13.0,7452,5267.0
7307.0,15.0,7322,5269.0
7143.0,19.0,7162,5273.0
7242.0,7.0,7249,5261.0
6964.0,13.0,6977,5267.0
7518.0,9.0,7527,5263.0
7070.0,11.0,7081,5265.0
7383.0,9.0,7392,5263.0
7272.0,20.0,7292,5274.0
7674.0,24.0,7698,5278.0
6895.0,16.0,6911,5270.0
7091.0,11.0,7102,5265.0
7448.0,9.0,7457,5263.0
6687.0,15.0,6702,5269.0
7272.0,14.0,7286,5268.0
7709.0,10.0,7719,5264.0
7323.0,9.0,7332,5263.0
7211.0,5.0,7216,5259.0
7029.0,22.0,7051,5276.0
6975.0,10.0,6985,5264.0
7516.0,10.0,7526,5264.0
7219.0,17.0,7236,5271.0
6996.0,13.0,7009,5267.0
7208.0,14.0,7222,5268.0
7077.0,5.0,7082,5259.0
7338.0,15.0,7353,5269.0
7528.0,21.0,7549,5275.0
7235.0,10.0,7245,5264.0
7134.0,15.0,7149,5269.0
6615.0,21.0,6636,5275.0
7697.0,6.0,7703,5260.0
6828.0,10.0,6838,5264.0
6995.0,12.0,7007,5266.0
7578.0,14.0,7592,5268.0
7610.0,15.0,7625,5269.0
7663.0,5.0,7668,5259.0
7570.0,18.0,7588,5272.0
6971.0,6.0,6977,5260.0
8144.0,27.0,8171,5281.0
7354.0,9.0,7363,5263.0
7418.0,18.0,7436,5272.0
7048.0,31.0,7079,5285.0
