p_idle,d_idle,total_idle_time,d_total_time
3490.0,53.0,3543,7896.0
2885.0,33.0,2918,7876.0
3243.0,62.0,3305,7905.0
3163.0,39.0,3202,7882.0
3188.0,35.0,3223,7878.0
3548.0,34.0,3582,7877.0
3328.0,17.0,3345,7860.0
3699.0,60.0,3759,7903.0
3429.0,45.0,3474,7888.0
4046.0,28.0,4074,7871.0
3732.0,23.0,3755,7866.0
3582.0,54.0,3636,7897.0
3907.0,45.0,3952,7888.0
3388.0,30.0,3418,7873.0
3797.0,30.0,3827,7873.0
3359.0,65.0,3424,7908.0
3415.0,58.0,3473,7901.0
3835.0,43.0,3878,7886.0
3437.0,37.0,3474,7880.0
3829.0,28.0,3857,7871.0
4766.0,28.0,4794,7871.0
3403.0,56.0,3459,7899.0
4311.0,28.0,4339,7871.0
3321.0,68.0,3389,7911.0
3557.0,48.0,3605,7891.0
4285.0,39.0,4324,7882.0
3261.0,41.0,3302,7884.0
3749.0,56.0,3805,7899.0
3276.0,29.0,3305,7872.0
3562.0,37.0,3599,7880.0
3503.0,40.0,3543,7883.0
3652.0,51.0,3703,7894.0
3201.0,54.0,3255,7897.0
3447.0,62.0,3509,7905.0
3369.0,50.0,3419,7893.0
3770.0,22.0,3792,7865.0
3677.0,17.0,3694,7860.0
3567.0,27.0,3594,7870.0
3948.0,30.0,3978,7873.0
3423.0,40.0,3463,7883.0
3361.0,14.0,3375,7857.0
3859.0,43.0,3902,7886.0
3466.0,54.0,3520,7897.0
4031.0,50.0,4081,7893.0
3887.0,49.0,3936,7892.0
3541.0,54.0,3595,7897.0
3342.0,45.0,3387,7888.0
3281.0,54.0,3335,7897.0
3718.0,59.0,3777,7902.0
3277.0,33.0,3310,7876.0
4067.0,37.0,4104,7880.0
4036.0,36.0,4072,7879.0
3466.0,27.0,3493,7870.0
3391.0,25.0,3416,7868.0
3108.0,44.0,3152,7887.0
3829.0,28.0,3857,7871.0
3957.0,57.0,4014,7900.0
3594.0,43.0,3637,7886.0
3585.0,39.0,3624,7882.0
3384.0,48.0,3432,7891.0
3774.0,39.0,3813,7882.0
3891.0,33.0,3924,7876.0
3992.0,22.0,4014,7865.0
3737.0,23.0,3760,7866.0
3287.0,58.0,3345,7901.0
3769.0,59.0,3828,7902.0
3820.0,41.0,3861,7884.0
4171.0,60.0,4231,7903.0
3636.0,62.0,3698,7905.0
3584.0,28.0,3612,7871.0
3712.0,68.0,3780,7911.0
3298.0,57.0,3355,7900.0
3578.0,59.0,3637,7902.0
3311.0,38.0,3349,7881.0
3727.0,33.0,3760,7876.0
3650.0,35.0,3685,7878.0
3653.0,29.0,3682,7872.0
4038.0,28.0,4066,7871.0
3605.0,60.0,3665,7903.0
3410.0,41.0,3451,7884.0
3889.0,46.0,3935,7889.0
3317.0,10.0,3327,7853.0
4220.0,50.0,4270,7893.0
3631.0,43.0,3674,7886.0
3832.0,26.0,3858,7869.0
4193.0,38.0,4231,7881.0
3410.0,28.0,3438,7871.0
3014.0,76.0,3090,7919.0
4360.0,40.0,4400,7883.0
3330.0,36.0,3366,7879.0
3777.0,42.0,3819,7885.0
3073.0,56.0,3129,7899.0
3227.0,64.0,3291,7907.0
4249.0,19.0,4268,7862.0
2835.0,63.0,2898,7906.0
3624.0,40.0,3664,7883.0
3353.0,47.0,3400,7890.0
2824.0,87.0,2911,7930.0
3571.0,51.0,3622,7894.0
3985.0,29.0,4014,7872.0
