p_idle,d_idle,total_idle_time,d_total_time
5553.0,74.0,5627,6706.0
5368.0,80.0,5448,6712.0
6097.0,40.0,6137,6672.0
4850.0,64.0,4914,6696.0
5250.0,93.0,5343,6725.0
6188.0,99.0,6287,6731.0
6242.0,96.0,6338,6728.0
5927.0,98.0,6025,6730.0
7236.0,39.0,7275,6671.0
5062.0,53.0,5115,6685.0
5011.0,104.0,5115,6736.0
5513.0,75.0,5588,6707.0
6035.0,68.0,6103,6700.0
7090.0,91.0,7181,6723.0
5190.0,68.0,5258,6700.0
3910.0,101.0,4011,6733.0
6213.0,68.0,6281,6700.0
6795.0,42.0,6837,6674.0
5896.0,63.0,5959,6695.0
7025.0,38.0,7063,6670.0
4963.0,74.0,5037,6706.0
6738.0,47.0,6785,6679.0
5119.0,53.0,5172,6685.0
7225.0,51.0,7276,6683.0
6309.0,61.0,6370,6693.0
6633.0,41.0,6674,6673.0
6804.0,49.0,6853,6681.0
5704.0,52.0,5756,6684.0
6249.0,56.0,6305,6688.0
5928.0,47.0,5975,6679.0
5497.0,86.0,5583,6718.0
6406.0,47.0,6453,6679.0
5769.0,77.0,5846,6709.0
5365.0,73.0,5438,6705.0
6976.0,63.0,7039,6695.0
6704.0,87.0,6791,6719.0
6572.0,77.0,6649,6709.0
6073.0,51.0,6124,6683.0
6046.0,45.0,6091,6677.0
6321.0,60.0,6381,6692.0
6196.0,48.0,6244,6680.0
6988.0,59.0,7047,6691.0
7624.0,28.0,7652,6660.0
5718.0,48.0,5766,6680.0
7230.0,85.0,7315,6717.0
6626.0,49.0,6675,6681.0
6061.0,63.0,6124,6695.0
5618.0,57.0,5675,6689.0
5672.0,61.0,5733,6693.0
6201.0,81.0,6282,6713.0
6698.0,90.0,6788,6722.0
5138.0,49.0,5187,6681.0
5414.0,102.0,5516,6734.0
6009.0,36.0,6045,6668.0
5935.0,79.0,6014,6711.0
6125.0,82.0,6207,6714.0
6018.0,47.0,6065,6679.0
6029.0,42.0,6071,6674.0
6272.0,59.0,6331,6691.0
5884.0,93.0,5977,6725.0
6794.0,50.0,6844,6682.0
5497.0,70.0,5567,6702.0
7130.0,28.0,7158,6660.0
7030.0,68.0,7098,6700.0
5293.0,77.0,5370,6709.0
5814.0,72.0,5886,6704.0
6425.0,91.0,6516,6723.0
5700.0,57.0,5757,6689.0
5556.0,47.0,5603,6679.0
6758.0,140.0,6898,6772.0
7238.0,53.0,7291,6685.0
6481.0,55.0,6536,6687.0
5889.0,57.0,5946,6689.0
6668.0,97.0,6765,6729.0
5688.0,65.0,5753,6697.0
6834.0,100.0,6934,6732.0
4488.0,85.0,4573,6717.0
7197.0,53.0,7250,6685.0
5986.0,73.0,6059,6705.0
6288.0,71.0,6359,6703.0
5981.0,52.0,6033,6684.0
4732.0,80.0,4812,6712.0
6659.0,78.0,6737,6710.0
6538.0,66.0,6604,6698.0
6988.0,47.0,7035,6679.0
6009.0,72.0,6081,6704.0
6208.0,73.0,6281,6705.0
5700.0,80.0,5780,6712.0
6463.0,79.0,6542,6711.0
5619.0,90.0,5709,6722.0
5333.0,42.0,5375,6674.0
7057.0,51.0,7108,6683.0
6546.0,50.0,6596,6682.0
7023.0,119.0,7142,6751.0
4905.0,119.0,5024,6751.0
5331.0,98.0,5429,6730.0
5678.0,64.0,5742,6696.0
5674.0,78.0,5752,6710.0
5476.0,69.0,5545,6701.0
6132.0,38.0,6170,6670.0
