p_idle,d_idle,total_idle_time,d_total_time
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
7307.0,439.0,7746.0,5829.0
