p_idle,d_idle,total_idle_time,d_total_time
4484,171,4655,6696
4484,171,4655,6696
4449,177,4626,6702
4432,187,4619,6712
4449,177,4626,6702
4449,177,4626,6702
4449,177,4626,6702
4449,177,4626,6702
4449,177,4626,6702
4432,187,4619,6712
4432,187,4619,6712
4487,171,4658,6696
4449,177,4626,6702
4449,177,4626,6702
4362,342,4704,6867
4449,177,4626,6702
4449,177,4626,6702
4449,177,4626,6702
4493,171,4664,6696
4449,177,4626,6702
4493,171,4664,6696
4449,177,4626,6702
4432,187,4619,6712
4449,177,4626,6702
4449,177,4626,6702
4484,171,4655,6696
4449,177,4626,6702
4523,171,4694,6696
4449,177,4626,6702
4493,171,4664,6696
4449,177,4626,6702
4484,171,4655,6696
4427,187,4614,6712
4487,171,4658,6696
4432,187,4619,6712
4449,177,4626,6702
4449,177,4626,6702
4432,187,4619,6712
4440,177,4617,6702
4449,177,4626,6702
4432,187,4619,6712
4449,177,4626,6702
4427,187,4614,6712
4493,171,4664,6696
4487,171,4658,6696
4449,177,4626,6702
4484,171,4655,6696
4449,177,4626,6702
4449,177,4626,6702
4432,187,4619,6712
4484,171,4655,6696
4449,177,4626,6702
4449,177,4626,6702
4449,177,4626,6702
4449,177,4626,6702
4449,177,4626,6702
4449,177,4626,6702
4449,177,4626,6702
4449,177,4626,6702
4449,177,4626,6702
4449,177,4626,6702
4487,171,4658,6696
4449,177,4626,6702
4449,177,4626,6702
4449,177,4626,6702
4449,177,4626,6702
4449,177,4626,6702
4362,342,4704,6867
4427,187,4614,6712
4432,187,4619,6712
4449,177,4626,6702
4432,187,4619,6712
4484,171,4655,6696
4487,171,4658,6696
4449,177,4626,6702
4362,342,4704,6867
4487,171,4658,6696
4432,187,4619,6712
4449,177,4626,6702
4510,186,4696,6711
4432,187,4619,6712
4362,342,4704,6867
4449,177,4626,6702
4427,187,4614,6712
4484,171,4655,6696
4432,187,4619,6712
4449,177,4626,6702
4449,177,4626,6702
4427,187,4614,6712
4449,177,4626,6702
4449,177,4626,6702
4432,187,4619,6712
4449,177,4626,6702
4449,177,4626,6702
4432,187,4619,6712
4449,177,4626,6702
4362,342,4704,6867
4523,171,4694,6696
4484,171,4655,6696
4487,171,4658,6696
