p_idle,d_idle,total_idle_time,d_total_time
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
231.0,1164.0,1395.0,3793.0
