p_idle,d_idle,total_idle_time,d_total_time
4078.0,61.0,4139,6693.0
3866.0,50.0,3916,6682.0
3848.0,19.0,3867,6651.0
3240.0,38.0,3278,6670.0
3527.0,31.0,3558,6663.0
3460.0,64.0,3524,6696.0
4508.0,29.0,4537,6661.0
3591.0,13.0,3604,6645.0
4344.0,80.0,4424,6712.0
3281.0,60.0,3341,6692.0
3968.0,72.0,4040,6704.0
3654.0,60.0,3714,6692.0
3796.0,47.0,3843,6679.0
3295.0,65.0,3360,6697.0
3255.0,51.0,3306,6683.0
3162.0,81.0,3243,6713.0
3692.0,26.0,3718,6658.0
3835.0,30.0,3865,6662.0
3296.0,31.0,3327,6663.0
3577.0,27.0,3604,6659.0
3428.0,68.0,3496,6700.0
3203.0,61.0,3264,6693.0
3909.0,25.0,3934,6657.0
3334.0,57.0,3391,6689.0
2668.0,41.0,2709,6673.0
3269.0,48.0,3317,6680.0
3477.0,6.0,3483,6638.0
2845.0,91.0,2936,6723.0
2850.0,46.0,2896,6678.0
3203.0,100.0,3303,6732.0
3385.0,28.0,3413,6660.0
2503.0,66.0,2569,6698.0
4327.0,42.0,4369,6674.0
3573.0,33.0,3606,6665.0
2994.0,39.0,3033,6671.0
3026.0,19.0,3045,6651.0
3979.0,23.0,4002,6655.0
3156.0,28.0,3184,6660.0
3580.0,90.0,3670,6722.0
3725.0,28.0,3753,6660.0
2927.0,39.0,2966,6671.0
3117.0,40.0,3157,6672.0
3536.0,38.0,3574,6670.0
4146.0,32.0,4178,6664.0
3654.0,50.0,3704,6682.0
2648.0,41.0,2689,6673.0
3770.0,22.0,3792,6654.0
3146.0,43.0,3189,6675.0
3861.0,63.0,3924,6695.0
3514.0,45.0,3559,6677.0
3295.0,49.0,3344,6681.0
3418.0,49.0,3467,6681.0
3703.0,62.0,3765,6694.0
2374.0,84.0,2458,6716.0
3726.0,54.0,3780,6686.0
3418.0,47.0,3465,6679.0
3559.0,43.0,3602,6675.0
3499.0,23.0,3522,6655.0
2845.0,34.0,2879,6666.0
3225.0,36.0,3261,6668.0
3252.0,95.0,3347,6727.0
4307.0,47.0,4354,6679.0
3521.0,33.0,3554,6665.0
3667.0,38.0,3705,6670.0
2502.0,42.0,2544,6674.0
2997.0,22.0,3019,6654.0
3201.0,41.0,3242,6673.0
2603.0,35.0,2638,6667.0
3657.0,66.0,3723,6698.0
3779.0,48.0,3827,6680.0
3251.0,37.0,3288,6669.0
2948.0,57.0,3005,6689.0
4152.0,27.0,4179,6659.0
2936.0,37.0,2973,6669.0
2871.0,60.0,2931,6692.0
3146.0,36.0,3182,6668.0
3910.0,39.0,3949,6671.0
4274.0,42.0,4316,6674.0
3453.0,47.0,3500,6679.0
3798.0,55.0,3853,6687.0
2706.0,41.0,2747,6673.0
3638.0,78.0,3716,6710.0
3414.0,51.0,3465,6683.0
3297.0,36.0,3333,6668.0
3272.0,22.0,3294,6654.0
3307.0,84.0,3391,6716.0
3094.0,41.0,3135,6673.0
3725.0,38.0,3763,6670.0
2683.0,51.0,2734,6683.0
2626.0,39.0,2665,6671.0
3077.0,62.0,3139,6694.0
3328.0,74.0,3402,6706.0
5065.0,45.0,5110,6677.0
3017.0,39.0,3056,6671.0
3291.0,23.0,3314,6655.0
3412.0,24.0,3436,6656.0
3049.0,93.0,3142,6725.0
2974.0,72.0,3046,6704.0
3084.0,45.0,3129,6677.0
2769.0,49.0,2818,6681.0
