p_idle,d_idle,total_idle_time,d_total_time
5809.0,18.0,5827,3970.0
5971.0,6.0,5977,3958.0
6017.0,15.0,6032,3967.0
6044.0,11.0,6055,3963.0
6387.0,16.0,6403,3968.0
5546.0,10.0,5556,3962.0
6122.0,10.0,6132,3962.0
6108.0,7.0,6115,3959.0
5625.0,2.0,5627,3954.0
6375.0,4.0,6379,3956.0
5985.0,19.0,6004,3971.0
5893.0,2.0,5895,3954.0
5791.0,10.0,5801,3962.0
6293.0,10.0,6303,3962.0
5922.0,7.0,5929,3959.0
5613.0,3.0,5616,3955.0
6093.0,11.0,6104,3963.0
5746.0,14.0,5760,3966.0
5609.0,13.0,5622,3965.0
6389.0,12.0,6401,3964.0
5989.0,8.0,5997,3960.0
5981.0,14.0,5995,3966.0
5870.0,10.0,5880,3962.0
6187.0,14.0,6201,3966.0
6384.0,3.0,6387,3955.0
5698.0,8.0,5706,3960.0
6026.0,8.0,6034,3960.0
5791.0,3.0,5794,3955.0
6030.0,14.0,6044,3966.0
6080.0,4.0,6084,3956.0
6292.0,15.0,6307,3967.0
6361.0,12.0,6373,3964.0
6303.0,9.0,6312,3961.0
5875.0,15.0,5890,3967.0
5280.0,14.0,5294,3966.0
5981.0,10.0,5991,3962.0
6282.0,18.0,6300,3970.0
5808.0,11.0,5819,3963.0
6236.0,6.0,6242,3958.0
6014.0,14.0,6028,3966.0
5661.0,7.0,5668,3959.0
6000.0,18.0,6018,3970.0
6054.0,9.0,6063,3961.0
6383.0,11.0,6394,3963.0
6359.0,12.0,6371,3964.0
6153.0,9.0,6162,3961.0
6376.0,1.0,6377,3953.0
6097.0,17.0,6114,3969.0
5962.0,9.0,5971,3961.0
6165.0,2.0,6167,3954.0
6035.0,7.0,6042,3959.0
6055.0,7.0,6062,3959.0
5783.0,15.0,5798,3967.0
6697.0,6.0,6703,3958.0
6269.0,10.0,6279,3962.0
5526.0,11.0,5537,3963.0
5640.0,14.0,5654,3966.0
6306.0,3.0,6309,3955.0
6517.0,17.0,6534,3969.0
6328.0,1.0,6329,3953.0
5787.0,39.0,5826,3991.0
6046.0,4.0,6050,3956.0
5954.0,24.0,5978,3976.0
6230.0,12.0,6242,3964.0
6164.0,11.0,6175,3963.0
6036.0,11.0,6047,3963.0
6356.0,9.0,6365,3961.0
6496.0,34.0,6530,3986.0
6253.0,7.0,6260,3959.0
6031.0,17.0,6048,3969.0
5940.0,14.0,5954,3966.0
5869.0,9.0,5878,3961.0
5812.0,7.0,5819,3959.0
5882.0,7.0,5889,3959.0
5651.0,14.0,5665,3966.0
5832.0,12.0,5844,3964.0
6130.0,10.0,6140,3962.0
6199.0,5.0,6204,3957.0
5999.0,10.0,6009,3962.0
6010.0,15.0,6025,3967.0
5999.0,7.0,6006,3959.0
5812.0,13.0,5825,3965.0
5863.0,10.0,5873,3962.0
5100.0,6.0,5106,3958.0
6047.0,8.0,6055,3960.0
6404.0,20.0,6424,3972.0
5933.0,10.0,5943,3962.0
5649.0,4.0,5653,3956.0
6046.0,13.0,6059,3965.0
6180.0,4.0,6184,3956.0
6169.0,18.0,6187,3970.0
6253.0,15.0,6268,3967.0
5883.0,18.0,5901,3970.0
6239.0,9.0,6248,3961.0
5536.0,4.0,5540,3956.0
5891.0,16.0,5907,3968.0
5985.0,2.0,5987,3954.0
6232.0,19.0,6251,3971.0
6293.0,8.0,6301,3960.0
6048.0,13.0,6061,3965.0
