p_idle,d_idle,total_idle_time,d_total_time
4019.0,4.0,4023,2619.0
3961.0,2.0,3963,2617.0
4235.0,4.0,4239,2619.0
4452.0,5.0,4457,2620.0
3984.0,8.0,3992,2623.0
4030.0,7.0,4037,2622.0
4310.0,9.0,4319,2624.0
4283.0,11.0,4294,2626.0
4479.0,26.0,4505,2641.0
4029.0,11.0,4040,2626.0
3918.0,21.0,3939,2636.0
3917.0,3.0,3920,2618.0
4266.0,7.0,4273,2622.0
4197.0,22.0,4219,2637.0
4388.0,1.0,4389,2616.0
4411.0,2.0,4413,2617.0
4381.0,7.0,4388,2622.0
4508.0,12.0,4520,2627.0
3900.0,6.0,3906,2621.0
4554.0,13.0,4567,2628.0
4374.0,5.0,4379,2620.0
4633.0,5.0,4638,2620.0
4205.0,22.0,4227,2637.0
4240.0,2.0,4242,2617.0
4206.0,6.0,4212,2621.0
4500.0,11.0,4511,2626.0
4094.0,26.0,4120,2641.0
4401.0,8.0,4409,2623.0
4370.0,10.0,4380,2625.0
3853.0,8.0,3861,2623.0
4128.0,15.0,4143,2630.0
4393.0,11.0,4404,2626.0
4009.0,5.0,4014,2620.0
4387.0,14.0,4401,2629.0
4526.0,8.0,4534,2623.0
4348.0,2.0,4350,2617.0
4222.0,0.0,4222,2615.0
4310.0,20.0,4330,2635.0
3846.0,46.0,3892,2661.0
4073.0,4.0,4077,2619.0
4217.0,3.0,4220,2618.0
4090.0,1.0,4091,2616.0
4288.0,6.0,4294,2621.0
4405.0,24.0,4429,2639.0
4350.0,3.0,4353,2618.0
4299.0,1.0,4300,2616.0
4330.0,6.0,4336,2621.0
4296.0,2.0,4298,2617.0
4023.0,10.0,4033,2625.0
4280.0,5.0,4285,2620.0
4092.0,8.0,4100,2623.0
4223.0,1.0,4224,2616.0
4115.0,5.0,4120,2620.0
4690.0,8.0,4698,2623.0
4677.0,7.0,4684,2622.0
4216.0,10.0,4226,2625.0
4183.0,13.0,4196,2628.0
3945.0,2.0,3947,2617.0
4120.0,4.0,4124,2619.0
4192.0,9.0,4201,2624.0
4266.0,7.0,4273,2622.0
4175.0,10.0,4185,2625.0
3833.0,5.0,3838,2620.0
4164.0,8.0,4172,2623.0
3910.0,5.0,3915,2620.0
4146.0,4.0,4150,2619.0
4558.0,10.0,4568,2625.0
4177.0,8.0,4185,2623.0
3725.0,4.0,3729,2619.0
4354.0,5.0,4359,2620.0
4618.0,18.0,4636,2633.0
4120.0,12.0,4132,2627.0
4166.0,8.0,4174,2623.0
4688.0,25.0,4713,2640.0
3971.0,13.0,3984,2628.0
4397.0,24.0,4421,2639.0
4860.0,14.0,4874,2629.0
4214.0,4.0,4218,2619.0
4550.0,13.0,4563,2628.0
4366.0,9.0,4375,2624.0
4394.0,7.0,4401,2622.0
4318.0,17.0,4335,2632.0
4319.0,7.0,4326,2622.0
4141.0,8.0,4149,2623.0
4218.0,2.0,4220,2617.0
4531.0,8.0,4539,2623.0
4060.0,4.0,4064,2619.0
4079.0,3.0,4082,2618.0
4238.0,4.0,4242,2619.0
4130.0,1.0,4131,2616.0
4241.0,6.0,4247,2621.0
4135.0,22.0,4157,2637.0
4196.0,10.0,4206,2625.0
4183.0,4.0,4187,2619.0
4442.0,13.0,4455,2628.0
4164.0,0.0,4164,2615.0
4148.0,17.0,4165,2632.0
3994.0,4.0,3998,2619.0
3994.0,4.0,3998,2619.0
4588.0,10.0,4598,2625.0
