p_idle,d_idle,total_idle_time,d_total_time
8117.0,7.0,8124,5397.0
8811.0,15.0,8826,5405.0
8119.0,22.0,8141,5412.0
8874.0,16.0,8890,5406.0
8701.0,20.0,8721,5410.0
8489.0,9.0,8498,5399.0
8467.0,14.0,8481,5404.0
8800.0,19.0,8819,5409.0
8474.0,22.0,8496,5412.0
8886.0,23.0,8909,5413.0
8218.0,10.0,8228,5400.0
8869.0,33.0,8902,5423.0
7901.0,17.0,7918,5407.0
8816.0,7.0,8823,5397.0
8546.0,20.0,8566,5410.0
8995.0,15.0,9010,5405.0
8632.0,28.0,8660,5418.0
8408.0,7.0,8415,5397.0
7854.0,19.0,7873,5409.0
8466.0,9.0,8475,5399.0
8384.0,6.0,8390,5396.0
8524.0,12.0,8536,5402.0
8741.0,6.0,8747,5396.0
8632.0,18.0,8650,5408.0
8615.0,24.0,8639,5414.0
8837.0,13.0,8850,5403.0
8410.0,23.0,8433,5413.0
8087.0,15.0,8102,5405.0
8613.0,29.0,8642,5419.0
8417.0,29.0,8446,5419.0
8166.0,29.0,8195,5419.0
8937.0,17.0,8954,5407.0
8995.0,14.0,9009,5404.0
8361.0,20.0,8381,5410.0
8756.0,27.0,8783,5417.0
8526.0,10.0,8536,5400.0
8468.0,24.0,8492,5414.0
8798.0,10.0,8808,5400.0
8665.0,22.0,8687,5412.0
8030.0,16.0,8046,5406.0
8415.0,11.0,8426,5401.0
8731.0,13.0,8744,5403.0
8593.0,16.0,8609,5406.0
8057.0,28.0,8085,5418.0
7926.0,11.0,7937,5401.0
8851.0,30.0,8881,5420.0
8644.0,14.0,8658,5404.0
8801.0,18.0,8819,5408.0
8661.0,17.0,8678,5407.0
8746.0,21.0,8767,5411.0
8880.0,12.0,8892,5402.0
8269.0,16.0,8285,5406.0
8205.0,24.0,8229,5414.0
8706.0,14.0,8720,5404.0
8447.0,18.0,8465,5408.0
8607.0,8.0,8615,5398.0
8576.0,17.0,8593,5407.0
8515.0,17.0,8532,5407.0
9130.0,6.0,9136,5396.0
8129.0,23.0,8152,5413.0
8517.0,15.0,8532,5405.0
8906.0,12.0,8918,5402.0
8765.0,18.0,8783,5408.0
8485.0,20.0,8505,5410.0
9029.0,15.0,9044,5405.0
8437.0,15.0,8452,5405.0
8646.0,10.0,8656,5400.0
8501.0,20.0,8521,5410.0
8578.0,12.0,8590,5402.0
8245.0,22.0,8267,5412.0
8717.0,19.0,8736,5409.0
8809.0,22.0,8831,5412.0
8727.0,5.0,8732,5395.0
8499.0,9.0,8508,5399.0
8212.0,7.0,8219,5397.0
8350.0,20.0,8370,5410.0
8465.0,14.0,8479,5404.0
8632.0,10.0,8642,5400.0
8788.0,35.0,8823,5425.0
8141.0,22.0,8163,5412.0
8346.0,12.0,8358,5402.0
8024.0,18.0,8042,5408.0
8943.0,11.0,8954,5401.0
8059.0,11.0,8070,5401.0
8759.0,13.0,8772,5403.0
8382.0,18.0,8400,5408.0
8668.0,4.0,8672,5394.0
7682.0,27.0,7709,5417.0
8925.0,31.0,8956,5421.0
8764.0,23.0,8787,5413.0
8914.0,12.0,8926,5402.0
8536.0,19.0,8555,5409.0
8675.0,21.0,8696,5411.0
8599.0,15.0,8614,5405.0
8801.0,21.0,8822,5411.0
8420.0,8.0,8428,5398.0
8928.0,20.0,8948,5410.0
8955.0,15.0,8970,5405.0
7989.0,19.0,8008,5409.0
8824.0,31.0,8855,5421.0
