p_idle,d_idle,total_idle_time,d_total_time
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
918.0,3277.0,4195.0,8531.0
