p_idle,d_idle,total_idle_time,d_total_time
1873.0,11.0,1884,1321.0
2055.0,4.0,2059,1314.0
1954.0,4.0,1958,1314.0
2195.0,16.0,2211,1326.0
1774.0,9.0,1783,1319.0
2083.0,4.0,2087,1314.0
2149.0,7.0,2156,1317.0
2328.0,4.0,2332,1314.0
1671.0,6.0,1677,1316.0
1817.0,15.0,1832,1325.0
2046.0,11.0,2057,1321.0
2054.0,7.0,2061,1317.0
2178.0,8.0,2186,1318.0
2154.0,24.0,2178,1334.0
1766.0,22.0,1788,1332.0
1987.0,15.0,2002,1325.0
2129.0,19.0,2148,1329.0
2051.0,13.0,2064,1323.0
1874.0,5.0,1879,1315.0
2047.0,11.0,2058,1321.0
2011.0,6.0,2017,1316.0
2279.0,1.0,2280,1311.0
2158.0,5.0,2163,1315.0
2054.0,10.0,2064,1320.0
2278.0,9.0,2287,1319.0
2561.0,18.0,2579,1328.0
1819.0,10.0,1829,1320.0
2121.0,2.0,2123,1312.0
2117.0,1.0,2118,1311.0
2029.0,6.0,2035,1316.0
2027.0,2.0,2029,1312.0
2166.0,5.0,2171,1315.0
2203.0,8.0,2211,1318.0
1622.0,26.0,1648,1336.0
1963.0,4.0,1967,1314.0
2367.0,8.0,2375,1318.0
2247.0,4.0,2251,1314.0
2233.0,12.0,2245,1322.0
2055.0,1.0,2056,1311.0
2395.0,6.0,2401,1316.0
2242.0,8.0,2250,1318.0
2097.0,0.0,2097,1310.0
2133.0,4.0,2137,1314.0
2268.0,2.0,2270,1312.0
1922.0,13.0,1935,1323.0
2063.0,14.0,2077,1324.0
2070.0,4.0,2074,1314.0
2067.0,9.0,2076,1319.0
2542.0,2.0,2544,1312.0
1866.0,10.0,1876,1320.0
2081.0,1.0,2082,1311.0
2062.0,0.0,2062,1310.0
2232.0,12.0,2244,1322.0
2220.0,8.0,2228,1318.0
1771.0,7.0,1778,1317.0
1947.0,5.0,1952,1315.0
1906.0,15.0,1921,1325.0
2095.0,11.0,2106,1321.0
2119.0,2.0,2121,1312.0
1813.0,14.0,1827,1324.0
2006.0,9.0,2015,1319.0
2140.0,11.0,2151,1321.0
2232.0,11.0,2243,1321.0
1826.0,4.0,1830,1314.0
2211.0,8.0,2219,1318.0
2276.0,10.0,2286,1320.0
2163.0,6.0,2169,1316.0
2037.0,6.0,2043,1316.0
2035.0,7.0,2042,1317.0
2511.0,9.0,2520,1319.0
1942.0,21.0,1963,1331.0
2460.0,12.0,2472,1322.0
2005.0,16.0,2021,1326.0
2032.0,24.0,2056,1334.0
2002.0,3.0,2005,1313.0
2285.0,9.0,2294,1319.0
2483.0,8.0,2491,1318.0
2152.0,5.0,2157,1315.0
1934.0,6.0,1940,1316.0
1955.0,12.0,1967,1322.0
1803.0,26.0,1829,1336.0
2101.0,1.0,2102,1311.0
1992.0,2.0,1994,1312.0
1930.0,6.0,1936,1316.0
1887.0,26.0,1913,1336.0
1919.0,19.0,1938,1329.0
1951.0,7.0,1958,1317.0
2097.0,7.0,2104,1317.0
2136.0,7.0,2143,1317.0
1925.0,4.0,1929,1314.0
2136.0,0.0,2136,1310.0
2058.0,2.0,2060,1312.0
2051.0,3.0,2054,1313.0
1950.0,2.0,1952,1312.0
2028.0,2.0,2030,1312.0
1977.0,12.0,1989,1322.0
2166.0,9.0,2175,1319.0
2249.0,11.0,2260,1321.0
2315.0,9.0,2324,1319.0
1994.0,8.0,2002,1318.0
