p_idle,d_idle,total_idle_time,d_total_time
4614.0,94.0,4708,5484.0
5329.0,47.0,5376,5437.0
5098.0,99.0,5197,5489.0
5695.0,69.0,5764,5459.0
4078.0,83.0,4161,5473.0
5168.0,72.0,5240,5462.0
4701.0,92.0,4793,5482.0
4653.0,57.0,4710,5447.0
5221.0,40.0,5261,5430.0
5519.0,93.0,5612,5483.0
5737.0,88.0,5825,5478.0
5710.0,65.0,5775,5455.0
5473.0,68.0,5541,5458.0
5941.0,84.0,6025,5474.0
5349.0,45.0,5394,5435.0
4473.0,79.0,4552,5469.0
6794.0,67.0,6861,5457.0
4813.0,62.0,4875,5452.0
3707.0,107.0,3814,5497.0
4848.0,92.0,4940,5482.0
5669.0,36.0,5705,5426.0
5229.0,58.0,5287,5448.0
4886.0,107.0,4993,5497.0
4227.0,80.0,4307,5470.0
5209.0,55.0,5264,5445.0
5778.0,57.0,5835,5447.0
4792.0,98.0,4890,5488.0
5116.0,65.0,5181,5455.0
4291.0,77.0,4368,5467.0
5249.0,77.0,5326,5467.0
2850.0,124.0,2974,5514.0
4930.0,89.0,5019,5479.0
3849.0,85.0,3934,5475.0
5183.0,47.0,5230,5437.0
3948.0,69.0,4017,5459.0
5142.0,85.0,5227,5475.0
4923.0,85.0,5008,5475.0
5114.0,80.0,5194,5470.0
5125.0,74.0,5199,5464.0
5108.0,101.0,5209,5491.0
4976.0,86.0,5062,5476.0
4747.0,61.0,4808,5451.0
5745.0,62.0,5807,5452.0
5015.0,101.0,5116,5491.0
5287.0,84.0,5371,5474.0
5349.0,57.0,5406,5447.0
4530.0,65.0,4595,5455.0
5544.0,56.0,5600,5446.0
5258.0,37.0,5295,5427.0
5158.0,36.0,5194,5426.0
3796.0,77.0,3873,5467.0
4744.0,82.0,4826,5472.0
4215.0,97.0,4312,5487.0
4938.0,73.0,5011,5463.0
5305.0,49.0,5354,5439.0
5307.0,57.0,5364,5447.0
3663.0,61.0,3724,5451.0
5807.0,72.0,5879,5462.0
5890.0,34.0,5924,5424.0
4834.0,66.0,4900,5456.0
5446.0,99.0,5545,5489.0
6120.0,64.0,6184,5454.0
4697.0,56.0,4753,5446.0
5442.0,88.0,5530,5478.0
5874.0,76.0,5950,5466.0
5629.0,72.0,5701,5462.0
4530.0,89.0,4619,5479.0
5354.0,67.0,5421,5457.0
4480.0,70.0,4550,5460.0
4640.0,72.0,4712,5462.0
5092.0,33.0,5125,5423.0
5443.0,43.0,5486,5433.0
5259.0,69.0,5328,5459.0
5039.0,66.0,5105,5456.0
5325.0,68.0,5393,5458.0
6084.0,68.0,6152,5458.0
5132.0,85.0,5217,5475.0
5244.0,63.0,5307,5453.0
4677.0,87.0,4764,5477.0
4312.0,88.0,4400,5478.0
5470.0,101.0,5571,5491.0
4371.0,85.0,4456,5475.0
4851.0,51.0,4902,5441.0
5575.0,88.0,5663,5478.0
4500.0,52.0,4552,5442.0
4660.0,91.0,4751,5481.0
4725.0,29.0,4754,5419.0
5468.0,41.0,5509,5431.0
5278.0,62.0,5340,5452.0
5644.0,89.0,5733,5479.0
4254.0,92.0,4346,5482.0
3600.0,63.0,3663,5453.0
4298.0,92.0,4390,5482.0
4747.0,72.0,4819,5462.0
5742.0,73.0,5815,5463.0
4993.0,53.0,5046,5443.0
5705.0,74.0,5779,5464.0
4807.0,71.0,4878,5461.0
4850.0,62.0,4912,5452.0
5208.0,98.0,5306,5488.0
