p_idle,d_idle,total_idle_time,d_total_time
6529.0,67.0,6596,6592.0
5287.0,49.0,5336,6574.0
6775.0,81.0,6856,6606.0
6034.0,22.0,6056,6547.0
6841.0,40.0,6881,6565.0
6227.0,100.0,6327,6625.0
5231.0,67.0,5298,6592.0
6020.0,35.0,6055,6560.0
5378.0,52.0,5430,6577.0
5407.0,87.0,5494,6612.0
6563.0,54.0,6617,6579.0
6689.0,25.0,6714,6550.0
6922.0,43.0,6965,6568.0
7336.0,48.0,7384,6573.0
5463.0,72.0,5535,6597.0
6007.0,29.0,6036,6554.0
6034.0,27.0,6061,6552.0
5146.0,123.0,5269,6648.0
7451.0,14.0,7465,6539.0
6121.0,50.0,6171,6575.0
6701.0,28.0,6729,6553.0
6541.0,30.0,6571,6555.0
6426.0,31.0,6457,6556.0
6405.0,48.0,6453,6573.0
5929.0,50.0,5979,6575.0
5640.0,26.0,5666,6551.0
6451.0,77.0,6528,6602.0
5863.0,74.0,5937,6599.0
5474.0,64.0,5538,6589.0
5278.0,46.0,5324,6571.0
6332.0,83.0,6415,6608.0
6845.0,32.0,6877,6557.0
5514.0,63.0,5577,6588.0
5134.0,53.0,5187,6578.0
6322.0,35.0,6357,6560.0
5608.0,51.0,5659,6576.0
5178.0,77.0,5255,6602.0
6138.0,53.0,6191,6578.0
6150.0,68.0,6218,6593.0
5792.0,54.0,5846,6579.0
6107.0,35.0,6142,6560.0
5417.0,50.0,5467,6575.0
5376.0,40.0,5416,6565.0
6662.0,63.0,6725,6588.0
5820.0,56.0,5876,6581.0
5315.0,60.0,5375,6585.0
6026.0,81.0,6107,6606.0
6113.0,68.0,6181,6593.0
5867.0,27.0,5894,6552.0
5830.0,52.0,5882,6577.0
4579.0,68.0,4647,6593.0
4576.0,48.0,4624,6573.0
5060.0,94.0,5154,6619.0
5800.0,59.0,5859,6584.0
5671.0,34.0,5705,6559.0
6217.0,28.0,6245,6553.0
6048.0,67.0,6115,6592.0
7136.0,71.0,7207,6596.0
5245.0,71.0,5316,6596.0
6467.0,38.0,6505,6563.0
4785.0,81.0,4866,6606.0
6109.0,66.0,6175,6591.0
5469.0,60.0,5529,6585.0
5104.0,73.0,5177,6598.0
5842.0,85.0,5927,6610.0
6828.0,62.0,6890,6587.0
6736.0,59.0,6795,6584.0
6023.0,57.0,6080,6582.0
6832.0,69.0,6901,6594.0
5111.0,74.0,5185,6599.0
5921.0,55.0,5976,6580.0
4628.0,64.0,4692,6589.0
6037.0,55.0,6092,6580.0
6425.0,34.0,6459,6559.0
5996.0,73.0,6069,6598.0
6810.0,39.0,6849,6564.0
7315.0,71.0,7386,6596.0
4708.0,66.0,4774,6591.0
4131.0,71.0,4202,6596.0
5399.0,45.0,5444,6570.0
5098.0,63.0,5161,6588.0
4584.0,51.0,4635,6576.0
5212.0,47.0,5259,6572.0
5664.0,92.0,5756,6617.0
6239.0,70.0,6309,6595.0
6434.0,47.0,6481,6572.0
6613.0,34.0,6647,6559.0
6933.0,51.0,6984,6576.0
5620.0,41.0,5661,6566.0
5841.0,37.0,5878,6562.0
6599.0,40.0,6639,6565.0
6218.0,50.0,6268,6575.0
5789.0,54.0,5843,6579.0
5544.0,60.0,5604,6585.0
6282.0,68.0,6350,6593.0
5458.0,50.0,5508,6575.0
7148.0,61.0,7209,6586.0
6218.0,27.0,6245,6552.0
5417.0,50.0,5467,6575.0
6079.0,56.0,6135,6581.0
