p_idle,d_idle,total_idle_time,d_total_time
3839.0,85.0,3924,5339.0
4257.0,52.0,4309,5306.0
5123.0,66.0,5189,5320.0
4745.0,31.0,4776,5285.0
4568.0,46.0,4614,5300.0
5006.0,60.0,5066,5314.0
4077.0,7.0,4084,5261.0
4486.0,37.0,4523,5291.0
4075.0,79.0,4154,5333.0
3819.0,68.0,3887,5322.0
4672.0,66.0,4738,5320.0
5602.0,56.0,5658,5310.0
4559.0,82.0,4641,5336.0
4854.0,63.0,4917,5317.0
5333.0,39.0,5372,5293.0
4596.0,61.0,4657,5315.0
4252.0,64.0,4316,5318.0
5554.0,77.0,5631,5331.0
5046.0,36.0,5082,5290.0
4137.0,68.0,4205,5322.0
4756.0,61.0,4817,5315.0
6526.0,22.0,6548,5276.0
4597.0,34.0,4631,5288.0
4369.0,56.0,4425,5310.0
5111.0,58.0,5169,5312.0
3887.0,76.0,3963,5330.0
4652.0,53.0,4705,5307.0
5526.0,67.0,5593,5321.0
4176.0,56.0,4232,5310.0
4157.0,82.0,4239,5336.0
4176.0,63.0,4239,5317.0
4408.0,91.0,4499,5345.0
6115.0,47.0,6162,5301.0
4287.0,45.0,4332,5299.0
4786.0,76.0,4862,5330.0
4184.0,49.0,4233,5303.0
4260.0,45.0,4305,5299.0
4231.0,43.0,4274,5297.0
4715.0,36.0,4751,5290.0
4622.0,33.0,4655,5287.0
4897.0,44.0,4941,5298.0
4673.0,66.0,4739,5320.0
3996.0,68.0,4064,5322.0
4101.0,39.0,4140,5293.0
4916.0,40.0,4956,5294.0
4652.0,34.0,4686,5288.0
5250.0,60.0,5310,5314.0
3894.0,56.0,3950,5310.0
4724.0,36.0,4760,5290.0
5336.0,32.0,5368,5286.0
4847.0,80.0,4927,5334.0
4737.0,65.0,4802,5319.0
5174.0,46.0,5220,5300.0
3583.0,78.0,3661,5332.0
5221.0,55.0,5276,5309.0
4590.0,61.0,4651,5315.0
5333.0,45.0,5378,5299.0
4819.0,67.0,4886,5321.0
5025.0,39.0,5064,5293.0
4085.0,101.0,4186,5355.0
5325.0,39.0,5364,5293.0
3194.0,53.0,3247,5307.0
5017.0,42.0,5059,5296.0
4254.0,79.0,4333,5333.0
4789.0,58.0,4847,5312.0
4960.0,43.0,5003,5297.0
5558.0,39.0,5597,5293.0
3256.0,93.0,3349,5347.0
4565.0,94.0,4659,5348.0
4922.0,88.0,5010,5342.0
4707.0,27.0,4734,5281.0
5510.0,58.0,5568,5312.0
4488.0,69.0,4557,5323.0
4835.0,79.0,4914,5333.0
4869.0,59.0,4928,5313.0
4381.0,40.0,4421,5294.0
3812.0,76.0,3888,5330.0
4191.0,62.0,4253,5316.0
4596.0,67.0,4663,5321.0
4712.0,65.0,4777,5319.0
3788.0,47.0,3835,5301.0
4908.0,24.0,4932,5278.0
4977.0,62.0,5039,5316.0
3863.0,102.0,3965,5356.0
4739.0,93.0,4832,5347.0
5187.0,33.0,5220,5287.0
3845.0,75.0,3920,5329.0
4473.0,64.0,4537,5318.0
5257.0,33.0,5290,5287.0
4257.0,41.0,4298,5295.0
5696.0,45.0,5741,5299.0
4715.0,65.0,4780,5319.0
4466.0,49.0,4515,5303.0
5318.0,63.0,5381,5317.0
4764.0,27.0,4791,5281.0
4178.0,38.0,4216,5292.0
3775.0,75.0,3850,5329.0
4424.0,70.0,4494,5324.0
5671.0,68.0,5739,5322.0
5388.0,41.0,5429,5295.0
