p_idle,d_idle,total_idle_time,d_total_time
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
9148.0,347.0,9495.0,6872.0
