p_idle,d_idle,total_idle_time,d_total_time
6114.0,112.0,6226,7955.0
6660.0,95.0,6755,7938.0
6230.0,115.0,6345,7958.0
6431.0,93.0,6524,7936.0
6953.0,42.0,6995,7885.0
6779.0,105.0,6884,7948.0
6643.0,120.0,6763,7963.0
7225.0,73.0,7298,7916.0
6306.0,118.0,6424,7961.0
8365.0,74.0,8439,7917.0
6780.0,65.0,6845,7908.0
6007.0,84.0,6091,7927.0
6881.0,67.0,6948,7910.0
7410.0,63.0,7473,7906.0
8014.0,144.0,8158,7987.0
7450.0,89.0,7539,7932.0
7714.0,77.0,7791,7920.0
7071.0,77.0,7148,7920.0
7226.0,57.0,7283,7900.0
6309.0,113.0,6422,7956.0
7682.0,103.0,7785,7946.0
7678.0,72.0,7750,7915.0
6862.0,81.0,6943,7924.0
5736.0,72.0,5808,7915.0
6938.0,38.0,6976,7881.0
7073.0,68.0,7141,7911.0
6358.0,124.0,6482,7967.0
6608.0,94.0,6702,7937.0
6962.0,87.0,7049,7930.0
7753.0,82.0,7835,7925.0
7578.0,75.0,7653,7918.0
7414.0,89.0,7503,7932.0
8112.0,68.0,8180,7911.0
6474.0,89.0,6563,7932.0
6353.0,104.0,6457,7947.0
8045.0,86.0,8131,7929.0
6431.0,87.0,6518,7930.0
7529.0,44.0,7573,7887.0
6933.0,71.0,7004,7914.0
6086.0,72.0,6158,7915.0
6030.0,114.0,6144,7957.0
8284.0,85.0,8369,7928.0
6517.0,118.0,6635,7961.0
7524.0,99.0,7623,7942.0
6554.0,62.0,6616,7905.0
6348.0,67.0,6415,7910.0
7900.0,70.0,7970,7913.0
6364.0,58.0,6422,7901.0
6943.0,83.0,7026,7926.0
7366.0,56.0,7422,7899.0
6118.0,67.0,6185,7910.0
7399.0,52.0,7451,7895.0
6904.0,100.0,7004,7943.0
5809.0,73.0,5882,7916.0
8456.0,62.0,8518,7905.0
8248.0,94.0,8342,7937.0
7623.0,67.0,7690,7910.0
7827.0,51.0,7878,7894.0
6643.0,74.0,6717,7917.0
8846.0,31.0,8877,7874.0
7856.0,94.0,7950,7937.0
6424.0,91.0,6515,7934.0
7425.0,58.0,7483,7901.0
7189.0,68.0,7257,7911.0
8091.0,72.0,8163,7915.0
7128.0,106.0,7234,7949.0
7399.0,40.0,7439,7883.0
7297.0,43.0,7340,7886.0
6473.0,93.0,6566,7936.0
6782.0,94.0,6876,7937.0
6583.0,61.0,6644,7904.0
7748.0,67.0,7815,7910.0
6095.0,93.0,6188,7936.0
6559.0,112.0,6671,7955.0
8505.0,78.0,8583,7921.0
6858.0,80.0,6938,7923.0
6502.0,83.0,6585,7926.0
6936.0,70.0,7006,7913.0
7904.0,109.0,8013,7952.0
6366.0,91.0,6457,7934.0
6735.0,39.0,6774,7882.0
7389.0,53.0,7442,7896.0
7295.0,107.0,7402,7950.0
7312.0,74.0,7386,7917.0
7945.0,55.0,8000,7898.0
6037.0,75.0,6112,7918.0
6287.0,77.0,6364,7920.0
6713.0,77.0,6790,7920.0
6277.0,96.0,6373,7939.0
6596.0,57.0,6653,7900.0
7364.0,73.0,7437,7916.0
6668.0,35.0,6703,7878.0
7430.0,63.0,7493,7906.0
6269.0,102.0,6371,7945.0
6752.0,72.0,6824,7915.0
6407.0,64.0,6471,7907.0
8856.0,24.0,8880,7867.0
6549.0,65.0,6614,7908.0
7904.0,50.0,7954,7893.0
6909.0,65.0,6974,7908.0
