p_idle,d_idle,total_idle_time,d_total_time
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
9140.0,471.0,9611.0,7103.0
